,enriched_smiles,name
3495,[Li]<-N(=Cc1ccc(OCC)cc1)c1ccc(OCC)cc1,ligand24450-0
3496,[Be]=[C]1N(CCOC)c2ccccc2N1Cc1ccccn1,ligand24481-0
3497,[Li]<-P(Cl)(c1ccc(C(c2ccccc2)c2ccccc2)cc1)C1(C)C(C)=C(C)C(C)=C1C,ligand24486-0
3498,[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C2=C(c3cccc4cccc2c34)N1c1c(C(C)C)cccc1C(C)C,ligand24497-0
3499,[Be]=[C]1N(CC)C=CN1CCCCC,ligand5233-0
3500,[Li]<-p1(-c2ccccc2)c(-c2ccccc2)c2c(c1-c1ccccc1)-c1ccc3c4c(ccc-2c14)CC3,ligand24528-0
3501,[Be]=[C]1C=C(c2ccccc2)C(C(C)=O)=C(C=CC=Cc2ccccc2)O1,ligand24564-0
3502,[Li]<-P1(c2ccccc2)C2(CC2)C12CC21CC1,ligand3651-0
3503,[Li]<-n1c(CC=C)cccc1CC=C,ligand12409-0
3504,[Li]<-N(=C(Nc1cc(C)ccc1C)Nc1cc(C)ccc1C)c1cc(C)ccc1C,ligand24582-0
3505,[Be]=[C]1N(Cc2ccccn2)c2ccccc2N1Cc1ccccn1,ligand24583-0
3506,[Li]<-n1ccc(CN(Cc2cccs2)Cc2cccs2)cc1,ligand24592-0
3507,[Be]=[C]1N(CCn2cccc2)C=CN1Cc1ccccc1,ligand20463-0
3508,[Li]<-n1cccc(C2CCCCN2C)c1,ligand10892-0
3509,[Li]<-n1cc(C)ncc1C,ligand135-0
3510,[Li]<-P(C1=C(c2ccccc2OC)C2c3ccccc3C1c1ccccc12)(C1CCCCC1)C1CCCCC1,ligand24609-0
3511,[Li]<-N(c1c(C)cc(C)cc1C)=c1c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C,ligand24617-0
3512,[Be]=[C]1N(C)C=CN1CCOC,ligand10389-0
3513,[Be]=[C]1NC=CN1,ligand62-0
3514,[Li]<-P1(c2ccccc2)C2(c3ccccc3)C(c3ccccc3)C21c1ccccc1,ligand3887-0
3515,[Li]<-P(CCCC#N)(c1ccccc1)c1ccccc1,ligand24632-0
3516,[Li]<-P12N(C)C(c3ccco3)C3(C)C(C)=C(C)C1(C)C32C,ligand24640-0
3517,[Li]<-S1C=CSC=CSC=CSC=CSC=CSC=C1,ligand24641-0
3518,[Li]<-p1(Cl)cc(C)c(C)c1,ligand24644-0
3519,[Be]=[C]1N(C)C=CN1CSc1ccccc1,ligand5016-0
3520,[Li]<-N1=C(CC)ON2C1CCC2(C)C,ligand21503-0
3521,[Li]<-P(c1ccccc1)(c1ccccc1)c1cnnn1-c1ccccc1,ligand24663-0
3522,[Li]<-P(Nc1nccc(-c2ccccc2)n1)(c1ccccc1)c1ccccc1,ligand24665-0
3523,[Be]=[C]1C(c2c(C)cccc2C)=CC(c2c(C)cccc2C)=CN1c1c(C)cc(C)cc1C,ligand24671-0
3524,[Li]<-n1cc(I)c[nH]1,ligand24685-0
3525,[Li]<-P(Cl)(N=[PH](N(C(C)C)C(C)C)N(C(C)C)C(C)C)C1(C)C(C)=C(C)C(C)=C1C,ligand24689-0
3526,[Li]<-p1(S)cc(C)c(C)c1,ligand24690-0
3527,[Be]=[C]1N(C)C(=O)c2c(ncn2C)N1C,ligand17806-0
3528,[Be]=[C]1N(C(c2ccccc2C)C(C)(C)C)C=CN1C(c1ccccc1C)C(C)(C)C,ligand206-0
3529,[Li]<-N(=CC(C)(C)C)Cc1c(C)cc(C)cc1C,ligand24707-0
3530,[Li]<-O=C(NN)c1ccccn1,ligand6118-0
3531,[Li]<-N(C(=Nc1c(C(C)C)cccc1C(C)C)c1n(C)cc[n+]1C)=c1c(C(C)C)c[cH-]cc1C(C)C,ligand24739-0
3532,[Li]<-P1(c2ccccc2)CC=C(C)C1c1ccccc1,ligand1699-0
3533,[Li]<-n1cncn1B,ligand24749-0
3534,[Li]<-[O-][N+](=Nc1ccccc1)c1ccccc1,ligand6048-0
3535,[Li]<-S1CC1C,ligand11836-0
3536,[Be]=[C]1N(CC(=Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)C=CN1Cc1ccccc1,ligand24800-0
3537,[Be]=[C]1N(c2ccccc2-c2ccccc2)C(c2ccccc2)C(c2ccccc2)N1c1c(C)cc(C)cc1C,ligand24805-0
3538,[Be]=[C]1OCCC12CCC2OC(C)(C)C,ligand24806-0
3539,[Li]<-P(CCOc1ccccc1)(c1ccccc1)c1ccccc1,ligand22608-0
3540,[Be]=[C]1N(c2ccccn2)C=CN1c1c(C)cc(C)cc1C,ligand1841-0
3541,[Be]=[C]1N2C(F)=CC=CC2=CN1c1c(C(C)C)cccc1C(C)C,ligand24822-0
3542,[Li]<-O=C1CCCCCN1C,ligand24829-0
3543,[Be]=[C](Nc1c(C(C)C)cccc1C(C)C)N(CC(OC)OC)C1CCCCC1,ligand24832-0
3544,[Li]<-n1nn(CC(=O)O)c2ccccc21,ligand24840-0
3545,[Be]=[C]1N(C(C)c2ccccc2-c2ccccc2)C=CN1C(C)c1ccccc1-c1ccccc1,ligand14915-0
3546,[Be]=[C]1N(c2c3c(cc4c2CCC4)CCC3)CCN1c1c2c(cc3c1CCC3)CCC2,ligand16532-0
3547,[Li]<-S=C(N)NN=Cc1ccc(OC)cc1,ligand24865-0
3548,[Li]<-n1ccccc1CSc1cccc2cccnc12,ligand7466-0
3549,[Li]<-P(N1CCCCC1)(N1CCCCC1)N1CCCCC1,ligand24872-0
3550,[Li]<-n1ccccc1NCc1ccccc1O,ligand10213-0
3551,[Li]<-[O-][n+]1ccc(C)cc1,ligand1204-0
3552,[Be]=[C]1Cc2ccccc2CN1C(C)(C)C,ligand4979-0
3553,[Be]=[C]1N(C)C=CN1C=C,ligand135-0
3554,[Li]<-n1nnn(CC(N)=O)c1C,ligand24906-0
3555,[Li]<-S1CCCC1C(F)(c1ccccc1)c1ccccc1,ligand24908-0
3556,[Li]<-n1ccccc1C(C)=NNC(=S)NC,ligand24910-0
3557,[Be]=[C]1N(C)C=C(c2cn(CCOCCOCCOC)nn2)N1C,ligand24917-0
3558,[Li]<-n1cccnc1C(N)=O,ligand7541-0
3559,[Li]<-p1(Cl)c(C(C)(C)C)nnc1C(C)(C)C,ligand24940-0
3560,[Li]<-N1=C(OCC)C(=Cc2ccccc2)C1(C=C)OCC,ligand24946-0
3561,[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)nc(-c2ccccc2)c(N(C)C)n1,ligand24953-0
3562,[Li]<-S=C(NC(=O)c1ccco1)NC(Cc1ccccc1)C(=O)OC,ligand24965-0
3563,[Li]<-P1(C)SC(C(C)(C)C)=PC1C(C)(C)C,ligand24982-0
3564,[Li]<-n1c(Cl)cccc1Cl,ligand24992-0
3565,[Be]=[C]1N(CC(C)C)C=C(c2ccccc2)N1C,ligand4069-0
3566,[Li]<-n1c(C2N(C)c3ccccc3N2C)n(C)c2ccccc21,ligand25005-0
3567,[Be]=[C](OC)c1cnc(-c2ccccc2)s1,ligand25014-0
3568,[Li]<-n1cccc2c3c(ccc4ccc5ccc6ccccc6c5c43)ccc21,ligand15199-0
3569,[Li]<-P(CC)(CC)c1c(F)c(F)c(F)c(F)c1F,ligand25033-0
3570,[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C(CP(=O)(OCC)OCC)=CN1C1CCCCC1,ligand25035-0
3571,[Li]<-S=c1[nH]c2ccccc2n1CC(=O)OC,ligand25036-0
3572,[Be]=[C](C(=CC)C(C)=O)N(C)C,ligand3269-0
3573,[Li]<-n1ncn(N)c1N,ligand23468-0
3574,[Li]<-P(OC)(c1ccccc1)c1ccccc1-c1ccccc1,ligand2985-0
3575,[Be]=[C]1C=C(c2ccccc2)C2=C(CCc3ccccc32)O1,ligand25084-0
3576,[Li]<-N=C(C=COCC)C1CC1,ligand3269-0
3577,[Li]<-P1(F)C2C(C)=C(C)C1C(C(=O)OC)=C2C(=O)OC,ligand25089-0
3578,[Li]<-n1ccc(NC(=O)c2cccc(C(=O)OC)n2)cc1,ligand25100-0
3579,[Be]=[C]1N(Cc2ccccc2)C=CN1C(=O)OCC,ligand3323-0
3580,[Li]<-n1c(C)cc(C)c2ccc(N)nc21,ligand7429-0
3581,[Be]=[C]1N(C)C=CN1CCCc1cn(-c2ccccc2)nn1,ligand25112-0
3582,[Be]=[C]1N(c2c(C)cc(C)cc2C)CCN1c1c(F)cc(F)cc1F,ligand25113-0
3583,[Be]=[C]1N(CC(=O)NC(C)(C)C)C=CN1C1CCCCC1O,ligand25114-0
3584,[Li]<-P(OC(C)C)C([Si](C)(C)C)[Si](C)(C)C,ligand25115-0
3585,[Li]<-N1=C(c2ccccc2)C1,ligand518-0
3586,[Li]<-P1(c2ccccc2)C2CC(C(=S)N(C)C)C1C(C)=C2C,ligand25136-0
3587,[Li]<-N1=CC(C)=C=C=C1C,ligand1008-0
3588,[Li]<-N1CCCCO1,ligand3637-0
3589,[Li]<-n1cccc(C(=O)Nc2ccccc2I)c1,ligand25175-0
3590,[Li]<-P(C(=NC)c1ccccc1)(c1cccc(C)c1)c1cccc(C)c1,ligand25186-0
3591,[Be]=[C]1N(C)C(Cl)=C(Cl)N1Cc1ccc([N+](=O)[O-])cc1,ligand25197-0
3592,[Be]=[C](OCC)C1=C(c2ccccc2)N2C(=O)CC(c3ccccc3)N2C1c1ccccc1,ligand18145-0
3593,[Li]<-n1c(-c2ccc(Br)cc2)cn2ccccc21,ligand8823-0
3594,[Be]=[C]1N2C(=C3OCC(C(C)CC)N13)OCC2C(C)CC,ligand10522-0
3595,[Li]<-N1=C(NC(=O)c2ccc(F)cc2)CCC1(C)C,ligand25229-0
3596,[Be]=[C](N(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1,ligand25261-0
3597,[Li]<-P1(C(F)(F)F)C2C=CC(C2)C1(F)F,ligand25267-0
3598,[Li]<-p1(-c2ccccc2)c2cccc-2c(-c2ccccc2)c2ccccc21,ligand25280-0
3599,[Be]=[C]1N(CCCI)c2ccccc2N1Cc1ccccc1,ligand25282-0
3600,[Be]=[C]1N(CS(=O)(=O)c2ccccc2)C=CN1c1c(C(C)C)cccc1C(C)C,ligand25284-0
3601,[Li]<-n1c(-c2ccccc2)cccc1-c1ccccc1,ligand5657-0
3602,[Li]<-n1ccn(B(N(C(C)C)C(C)C)N(C(C)C)C(C)C)c1,ligand25298-0
3603,[Li]<-P(Oc1ccc(C)cc1)(C(C)C)C(C)C,ligand25303-0
3604,[Be]=[C]1N(CCSC(C)(C)C)C=CN1Cc1ccccc1,ligand25311-0
3605,[Li]<-S=[B-](c1n(C)cc[n+]1C)C(C)(C)C,ligand25314-0
3606,[Li]<-p1(-c2ccc3ccccc3c2-c2cccc3ccccc23)oc2c(C)cccc2c2cccc(C)c2o1,ligand25317-0
3607,[Li]<-S=C1NCCN1CC,ligand15832-0
3608,[Li]<-P(c1cc(C(C)(C)C)[nH]c1C(C)(C)C)(C(C)C)C(C)C,ligand9649-0
3609,[Li]<-O=C(C)Nc1ccc(OC)cc1,ligand2413-0
3610,[Li]<-n1cccc(P(c2ccccc2)c2ccccc2)c1,ligand1687-0
3611,[Li]<-NC(C)c1ccc(OC)cc1,ligand5244-0
3612,[Li]<-O=C(O)C1CCCNC1,ligand4624-0
3613,[Li]<-n1ccc(NC(=O)Nc2ccncc2)cc1,ligand9440-0
3614,[Li]<-P(=C(F)N(C)C)C(F)(F)F,ligand25407-0
3615,[Li]<-P1(Br)CC2C=CC1(C(C)(C)C)P(Br)C2C(C)(C)C,ligand25410-0
3616,[Li]<-n1c(-c2cc3cc(Cl)cc(Cl)c3oc2=O)[nH]c2ccccc21,ligand25413-0
3617,[Be]=[C]1N(CCCSc2ccccc2)C=CN1C(C)(C)C,ligand25311-0
3618,[Li]<-p1(-c2ccccc2)c(-c2ccccc2)c2c3cscc3c3cscc3c2c1-c1ccccc1,ligand20861-0
3619,[Li]<-Sc1ccccc1,ligand25428-0
3620,[Be]=[C]1N(c2ccc(C)cc2C(OC)(C(F)(F)F)C(F)(F)F)CCN1c1c(C)cc(C)cc1C,ligand25456-0
3621,[Li]<-n1ccc(-c2ccc(OCCCCCCCC)cc2)[nH]1,ligand15581-0
3622,[Li]<-n1c(C)cccc1N=C(Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,ligand24582-0
3623,[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C(=O)C(C)(C)CC1(C)C,ligand25463-0
3624,[Be]=[C]1N(c2c(C)cc(C)cc2C)C=CN1C1(CC)c2ccccc2-c2ccccc21,ligand15770-0
3625,[Be]=[C]1N(C)C=CN1Cc1ccccc1P(c1ccccc1)c1ccccc1,ligand25466-0
3626,[Li]<-NCCN1CCNCC1,ligand25479-0
3627,[Li]<-P1(C(c2ccccc2)(c2ccccc2)c2ccccc2)OC1c1c(F)cc(F)cc1F,ligand25485-0
3628,[Li]<-n1ccc(CNc2ccc([N+](=O)[O-])cc2)cc1,ligand9327-0
3629,[Be]=[C]1N(CCCC)c2ccccc2N1Cc1c2ccccc2cc2ccccc12,ligand25531-0
3630,[Li]<-S=c1n(C(=Nc2c(C)cccc2C)C(C)(C)C)ccn1-c1c(C)cc(C)cc1C,ligand25533-0
3631,[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)CC(Cc2ccccc2)N1Cc1ccccc1,ligand25542-0
3632,[Li]<-S=C(NC(=O)OC)Nc1ccc(OC)cc1,ligand25547-0
3633,[Li]<-P([Se]P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand25561-0
3634,[Be]=[C](C(=O)Cl)N(C)C,ligand25574-0
3635,[Li]<-P1(C(c2ccccc2)(c2ccccc2)c2ccccc2)OC(c2c(F)cccc2F)OC1c1c(F)c(F)c(F)c(F)c1F,ligand25600-0
3636,[Be]=[C]1N(CC=C)C=CN1CCCC,ligand4115-0
3637,[Li]<-n1cccc(C)c1N=C1N(C)CCN1C,ligand8729-0
3638,[Li]<-N1=C2C=CC(=[N+]([O-])[O-])C=C2[S+]=C1N,ligand25604-0
3639,[Li]<-N1=C(c2ccc(Cl)cc2)OCC1,ligand12180-0
3640,[Be]=[C]1NC=CN1C(C)C,ligand1385-0
3641,[Be]=[C]1N(c2ccc(OC)cc2)C(c2ccccc2)=C(c2ccccc2)N1c1ccc(OC)cc1,ligand25639-0
3642,[Li]<-n1cn(-c2cn(Cc3ccccc3)nn2)c2ccccc21,ligand25640-0
3643,[Li]<-n1cccn1CCC(N)=O,ligand7740-0
3644,[Li]<-S=c1ssc2scc(C)c12,ligand25650-0
3645,[Li]<-n1nn(Cn2cccn2)c2ccccc21,ligand41-0
3646,[Be]=[C]1N2CCc3ccccc3C2C2c3ccccc3CCN12,ligand4135-0
3647,[Li]<-P(C1=CC(=O)C2CCCC12)(C(C)(C)C)C(C)(C)C,ligand25675-0
3648,[Be]=[C](C)N1CCSC1,ligand5447-0
3649,[Li]<-N1=C(c2cccn2S(=O)(=O)c2ccc(C)cc2)CCC1,ligand25679-0
3650,[Be]=[C]1N(CCCC)C=CN1c1ccccc1N,ligand5230-0
3651,[Li]<-[As](CC#C)(c1ccccc1)c1ccccc1,ligand25683-0
3652,[Li]<-P(C#C)(CC)CC,ligand25686-0
3653,[Be]=[C]1N(C(C)(C)C)C(C)=C(C)N1C(C)(C)C,ligand25702-0
3654,[Be]=[C](Nc1c(C)cccc1C)N(CC)CC,ligand2764-0
3655,[Be]=[C](C)SC,ligand11836-0
3656,[Be]=[C]1N(c2ccccc2C(C)(C)C)CCN1c1ccccc1C(C)(C)C,ligand675-0
3657,[Li]<-P(C)(C)C1CC(C)CCC1C(C)C,ligand8336-0
3658,[Li]<-P1PP1#P(C(C)(C)C)C(C)(C)C,ligand25750-0
3659,[Li]<-P(NN1CCCCC1)(C(C)C)C(C)C,ligand25767-0
3660,[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)N=C(c2ccccc2)OC1C(C)C,ligand25781-0
3661,[Li]<-N1=C2N(CCCN2CN2CCCN3CCCN=C32)CCC1,ligand25786-0
3662,[Be]=[C]1N(Cc2ccc(OC)cc2)C2CCC(C)(N1Cc1ccc(OC)cc1)C2(C)C,ligand25788-0
3663,[Li]<-n1cccc(C(=O)Nc2ccc(F)cc2)c1,ligand25795-0
3664,[Li]<-P(C(C)CO)(C(C)CO)C(C)CO,ligand1453-0
3665,[Li]<-P1(OC(C)C)OCC(C)(C)CO1,ligand25799-0
3666,[Li]<-P1(C2CCCCC2)P(C2CCCCC2)P(C2CCCCC2)P1C1CCCCC1,ligand25802-0
3667,[Li]<-P(C)(O)C(C)(C)C,ligand13686-0
3668,[Li]<-P(C1(C)C(C)=C(C)C(C)=C1C)=P(C)(C(C)C)C(C)C,ligand25805-0
3669,[Li]<-P(C(=Nc1ccccc1)C(C)(C)C)(C(C)(C)C)C(C)(C)C,ligand25808-0
3670,[Li]<-[As](c1ccccc1C)(c1ccccc1C)c1ccccc1C,ligand22726-0
3671,[Li]<-P(c1ccccc1)(c1ccccc1)C(F)(F)Br,ligand25827-0
3672,[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)[N]C(N(C)C)=N[C]1c1ccccc1,ligand24953-0
3673,[Li]<-P1(C2(C)C(C)=C(C)C(C)=C2C)OC12CCCCC2,ligand25845-0
3674,[Li]<-n1ccc(I)cc1,ligand22509-0
3675,[Li]<-[As]1(c2ccccc2)C2CC(C(=O)CC)C1C(C)=C2C,ligand25853-0
3676,[Li]<-S=C(NC)NN=C(C)c1ccc([N+](=O)[O-])cc1,ligand25857-0
3677,[Be]=[C]1N(C(C)(C)C)c2ccccc2N1C(C)(C)C,ligand10891-0
3678,[Li]<-P(Nc1ccccc1F)(c1ccccc1)c1ccccc1,ligand377-0
3679,[Li]<-P(CCSCC)(c1ccccc1)c1ccccc1,ligand23530-0
3680,[Li]<-N1=C(NC(=O)c2c(F)c(F)c(F)c(F)c2F)CCC1(C)C,ligand25880-0
3681,[Li]<-N(C(=O)c1c(F)c(F)c(F)c(F)c1F)=C1CCC(C)(C)N1,ligand25880-0
3682,[Li]<-N=C(CC)NC(C)=O,ligand12545-0
3683,[Li]<-P(O[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C,ligand25889-0
3684,[Li]<-n1ccc(NC(C)=O)cc1,ligand7534-0
3685,[Li]<-N1=C2C(=NN(C)C)C3CCC2(CS1(=O)=O)C3(C)C,ligand25901-0
3686,[Be]=[C](OC)c1ccc(OC)cc1,ligand25907-0
3687,[Li]<-P(OCC=C)C(c1ccccc1)(c1ccccc1)c1ccccc1,ligand8436-0
3688,[Be]=[C](OC)c1cccs1,ligand25923-0
3689,[Be]=[C]1CCCN1C,ligand421-0
3690,[Be]=[C]1N(CCC=C)C=CN1c1c(C)cc(C)cc1C,ligand18214-0
3691,[Be]=[C]1N(C)C=CN1Cc1ccc(I)cc1,ligand18515-0
3692,[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)nc(-c2ccccc2)nc1-c1ccccc1,ligand25938-0
3693,[Li]<-P(c1ccccc1C)(c1ccccc1C)P(c1ccccc1C)c1ccccc1C,ligand25941-0
3694,[Li]<-N(CC(=O)OCC)Cc1ccccc1,ligand11902-0
3695,[Be]=[C]1N(Cc2ccccc2)C=NN1Cc1ccccc1,ligand7646-0
3696,[Be]=[C](C(SC)SC)N(C)C,ligand25957-0
3697,[Li]<-O=C([O-])C[n+]1cccc(C=CC(=O)O)c1,ligand25963-0
3698,[Be]=[C]1NCC23C=CC(CC12C)O3,ligand13115-0
3699,[Li]<-O=[N+]1C=CC(=[N+]([O-])[O-])C(C)=C1,ligand25070-0
3700,[Li]<-N1=C(c2ccc3ccccc3c2)OCC1(C)C,ligand25972-0
3701,[Li]<-Pc1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C,ligand21894-0
3702,[Li]<-n1c(CO)[nH]c2ccccc21,ligand25991-0
3703,[Li]<-N=C(C)N(C)C(C)(C)C,ligand17020-0
3704,[Li]<-P1=C(C23CC4CC(CC(C4)C2)C3)[Si]1(C(C)(C)C)C(C)(C)C,ligand26030-0
3705,[Li]<-P1(c2ccccc2)C2C(C)=C(C)C1C1C(=O)N(c3ccccc3)C(=O)C12,ligand26031-0
3706,[Li]<-n1ccc(C=Cc2ccc(-c3c4ccccc4cc4ccccc34)cc2)cc1,ligand26032-0
3707,[Be]=[C]1N(c2c(C)cc(C)cc2C)C2c3cccc4cccc(c34)C2N1c1c(C)cc(C)cc1C,ligand26034-0
3708,[Be]=[C]1N(c2ccccc2)C(C)(C)C(C)(C)N1c1ccccc1,ligand1862-0
3709,[Li]<-P(C)(c1ccccc1)C(CC(=O)c1ccccc1)c1ccccc1,ligand8436-0
3710,[Li]<-n1cccc2ccc3ccccc3c21,ligand915-0
3711,[Li]<-S=c1[nH]nc(C)n1N,ligand26089-0
3712,[Li]<-P(Cc1cccc(-c2ccccn2)n1)(Cc1cccc(-c2ccccn2)n1)c1ccccc1,ligand26097-0
3713,[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)ncnc1-c1cccs1,ligand26098-0
3714,[Li]<-S=C1NC(C)=C(C(C)=O)C(C)N1,ligand26108-0
3715,[Be]=[C]1Nc2ccccc2N1OCC=C,ligand5764-0
3716,[Li]<-S(CCC(C)C)CCC(C)C,ligand26130-0
3717,[Be]=[C](Nc1c(C)cccc1C)c1ccccc1CC(N)=O,ligand9145-0
3718,[Li]<-n1[nH]c(-c2ccccc2)cc1C,ligand3116-0
3719,[Li]<-P(C1=C(Cl)C(F)(F)C(F)(F)C1(F)F)(c1ccccc1)c1ccccc1,ligand26161-0
3720,[Be]=[C](NCCO)c1ccccc1,ligand13115-0
3721,[Li]<-n1c(C=Nc2ccc(Nc3ccccc3)cc2)ccc2ccccc21,ligand26174-0
3722,[Be]=[C](NC(C)(C)C)N(CC(OC)OC)C1CCCCC1,ligand26182-0
3723,[Li]<-S=C1N[C][C]N1,ligand26187-0
3724,[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)CCCO1,ligand3285-0
3725,[Be]=[C]1N(c2ccc(OC)cc2)C=CN1C(C)C,ligand2847-0
3726,[Li]<-N=c1cc[nH]c(=O)[nH]1,ligand995-0
3727,[Li]<-P1(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,ligand2321-0
3728,[Li]<-n1c(C)cc(C)n1C(n1nc(C)cc1C)n1nc(C)cc1C,ligand26222-0
3729,[Be]=[C]1N(C2CC3CC(C2C)C3(C)C)CCN1C1CC2CC(C1C)C2(C)C,ligand7303-0
3730,[Li]<-P(ON1C(C)(C)CCCC1(C)C)(c1ccccc1)c1ccccc1,ligand26245-0
3731,[Be]=[C]1N(c2c(C)cc(C)cc2C)C2CCC(C)(N1C)C2(C)C,ligand3363-0
3732,[Be]=[C]1N(c2c(C)cc(C)cc2C)C(=O)C(=O)N1c1c(C)cc(C)cc1C,ligand26260-0
3733,[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)CC(Cc2ccccc2)N1CC=C,ligand16817-0
3734,[Li]<-P(F)(F)C(C)(C)C,ligand26272-0
3735,[Li]<-S(C)Cc1ccccc1,ligand13211-0
3736,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccc(C2OCCCO2)cc1,ligand764-0
3737,[Be]=[C]1N(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C=CN1c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],ligand26320-0
3738,[Li]<-P(OC)C([Si](C)(C)C)[Si](C)(C)C,ligand26324-0
3739,[Li]<-P(C)(N=C(N(C)C)N(C)C)N=C(N(C)C)N(C)C,ligand26338-0
3740,[Li]<-[CH+]1S[C]P123OC[C][C-](CO2)CO3,ligand26341-0
3741,[Be]=[C]1N(CCCC)c2cc3nc4c(nc3cc2N1CCCC)-c1cccc2cccc-4c12,ligand26342-0
3742,[Li]<-N1=C(c2ccccc2)C=C(OCC)C1(C=CC)OCC,ligand15993-0
3743,[Be]=[C]1N(C)C=C(C(F)(F)F)N1C,ligand26346-0
3744,[Li]<-P(CCCCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand26347-0
3745,[Li]<-P(NCC=C)C(c1ccccc1)(c1ccccc1)c1ccccc1,ligand25186-0
3746,[Li]<-P(=C(OCC)c1ccccc1OC)C(N(C)C)N(C)C,ligand26366-0
3747,[Li]<-n1cccc(C2=NC(C(C)C)CO2)c1,ligand6319-0
3748,[Be]=[C]([S+]([C+]1[CH+][CH+][CH+][CH-][CH-]1)[C-]1[CH+][CH+][CH-][CH-][CH-]1)[S+]([c+]1[cH+][cH+][cH-][cH-][cH-]1)[C-]1[CH-][CH+][CH+][CH-][CH-]1,ligand26390-0
3749,[Be]=[C]1N(C)c2ccccc2N1c1cccc(OC)c1-c1c(NC(C)=O)cccc1OC,ligand26396-0
3750,[Be]=[C]1N(CC=C)c2ccccc2N1Cc1ccccc1Cl,ligand26400-0
3751,[Li]<-N(=Nc1ccccc1)c1ccc(OC)cc1,ligand11503-0
3752,[Li]<-p1(-c2ccccc2)oc2ccccc2c2ccccc2o1,ligand26408-0
3753,[Be]=[C]1N(c2c(F)cccc2F)C=CN1c1c(F)cccc1F,ligand15805-0
3754,[Li]<-p1(N(C(C)C)C(C)C)c(=C(C)C)ccc1=C(C)C,ligand4035-0
3755,[Be]=[C]1N(Cc2ccc(C#N)cc2)c2ccccc2N1Cc1ccc(C#N)cc1,ligand26431-0
3756,[Be]=[C]1N(C(C)(C)C)CC(C(=O)OC)(c2ccccc2)N1C,ligand26437-0
3757,[Li]<-n1ccn(C)c1C(=O)c1nccn1C,ligand26447-0
3758,[Li]<-P(Cl)(Cl)c1ccccc1,ligand26457-0
3759,[Li]<-n1ccc(C(=O)NN=Cc2ccc(-c3ccccc3)cc2)cc1,ligand26470-0
3760,[Li]<-N(=Cc1c2ccccc2cc2ccccc12)CCc1cccs1,ligand24056-0
3761,[Li]<-S=c1n(C)c2ccccc2n1C,ligand6315-0
3762,[Li]<-P(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand26482-0
3763,[Be]=[C](N)Nc1ccccn1,ligand2640-0
3764,[Be]=[C]1N(Cc2cc(=O)oc3c2ccc2ccccc23)C=CN1c1c(C)cc(C)cc1C,ligand26497-0
3765,[Li]<-P12N(C)C(c3ccccc3)C3(C)C(C)=C(C)C(C)(C(c4ccco4)N1C)C32C,ligand26506-0
3766,[Li]<-n1c(C(C)(c2ccccc2)c2ccccn2)cccc1C(C)(c1ccccc1)c1ccccn1,ligand26511-0
3767,[Li]<-P12CN3CN(C1)S(=O)(=O)N(C3)C2,ligand26529-0
3768,[Li]<-N1=C(c2ccccc2OC)OCC1(C)C,ligand22793-0
3769,[Li]<-P(C=CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand20118-0
3770,[Li]<-[S-]C(=S)P(c1ccccc1)c1c(N(C(C)C)C(C)C)c1=[N+](C(C)C)C(C)C,ligand26540-0
3771,[Li]<-O=P(C)(c1ccccc1)c1ccccc1,ligand1146-0
3772,[Li]<-O1CCOCCOCCOCCOCC1,ligand26554-0
3773,[Li]<-P(c1ccccc1)(c1ccccc1)N1CCN(C)CC1,ligand14917-0
3774,[Li]<-S(CCSC(C)C)C(C)C,ligand26558-0
3775,[Li]<-NCCCCCC,ligand2819-0
3776,[Be]=[C](N)c1ccc2cc1CCc1cccc(c1)CC2,ligand26573-0
3777,[Li]<-O=C(O)C(O)Oc1ccccc1Cl,ligand26577-0
3778,[Li]<-Nc1ccccc1N=Nc1ccccc1,ligand3573-0
