tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES
ligand24842-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2OC([H])([H])[H])C([H])=C1[H],"[[0], [15]]",CO1->[Ir]<-P(c2ccccc2)(c2ccccc2)c2ccccc21
ligand24847-0,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H],"[[7], [16]]",NCCN1CCN(CCN)->[Ir]<-1
ligand24849-0,[H]c1nc(C([H])([H])Oc2c([H])c([H])c([H])c([H])c2N([H])C([H])([H])c2nnn(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c2[H])c([H])c([H])c1[H],"[[19], [30]]",O=[N+]([O-])c1ccc(-n2cc3CN(->[Ir]<-n3n2)c2ccccc2OCc2ccccn2)cc1
ligand24852-0,[H]c1nn(-c2c([H])c(C([H])([H])[H])c([H])c([H])c2N([H])[H])c([H])c1[H],"[[0], [13]]",Cc1ccc2N->[Ir]<-n3cccn3-c2c1
ligand24857-0,[H]C1([H])N=C2C3=NC([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])N2C([H])([H])C1([H])[H],"[[0], [13]]",C1CN2CCN3CCCN4->[Ir]<-N(=C2C=43)C1
ligand24861-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])P(C2=C(F)C([H])=C(F)C([H])=C2F)C2=C(F)C([H])=C(F)C([H])=C2F)C([H])=C1[H],"[[0], [25]]",Fc1cc(F)c(P2(CCCP(->[Ir]<-2)(c2ccccc2)c2ccccc2)c2c(F)cc(F)cc2F)c(F)c1
ligand24864-0,[H]N1C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H],"[[21], [23]]",C1CN2CCN3CCCN(->[Ir]<-N(C1)CC3)CC2
ligand24871-0,[H]C([H])([H])C(=C1C#CC(=C(C([H])([H])[H])C([H])([H])[H])SC([H])([H])C([H])([H])SC([H])([H])C([H])([H])S1)C([H])([H])[H],"[[12], [22]]",CC(C)=C1C#CC(=C(C)C)S2->[Ir]<-S(CCS1)CC2
ligand24874-0,[H]/C(=N\c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H])c1nc([H])c([H])c([H])c1[H],"[[0], [11]]",Cc1cc(C)cc(N2=Cc3ccccn3->[Ir]<-2)c1
ligand24881-0,[H]C([H])(P(/C(F)=C(/F)C(F)(F)F)/C(F)=C(/F)C(F)(F)F)C([H])([H])P(/C(F)=C(/F)C(F)(F)F)/C(F)=C(/F)C(F)(F)F,"[[0], [11]]",FC(=C(F)P1(CCP(->[Ir]<-1)(C(F)=C(F)C(F)(F)F)C(F)=C(F)C(F)(F)F)C(F)=C(F)C(F)(F)F)C(F)(F)F
ligand24882-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2P2[C@@]3(C([H])([H])[H])O[C@]4(C([H])([H])[H])O[C@@](C([H])([H])[H])(O[C@@]2(C([H])([H])[H])C4([H])[H])C3([H])[H])C([H])=C1[H],"[[0], [27]]",CC12CC3(C)OC(C)(CC(C)(O1)P31->[Ir]<-P(c3ccccc3)(c3ccccc3)c3ccccc31)O2
ligand24895-0,[H]C1=C([H])C(P([H])[H])=C(P([H])[H])C([H])=C1[H],"[[0], [9]]",c1ccc2P->[Ir]<-Pc2c1
ligand24913-0,[H]OC([H])([H])C([H])([H])n1nc(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c1-c1c([H])c([H])c([H])c([H])c1[H],"[[0], [9]]",c1ccc(-c2cc(-c3ccccc3)n3->[Ir]<-OCCn23)cc1
ligand24922-0,[H]c1c([H])c([H])c(N([H])c2c([H])c([H])c([H])c([H])c2C2=N[C@@]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])O2)c(C2=N[C@@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])O2)c1[H],"[[0], [45]]",CC(C)C1N2->[Ir]<-N3=C(c4ccccc4Nc4ccccc4C=2OC1(C)C)OCC3C(C)(C)C
ligand24925-0,[H]c1nc(-c2nc([H])c([H])c(C([H])([H])n3nnc(C([H])([H])N([H])C(=O)c4c([H])c([H])c([H])c([H])c4[H])c3[H])c2[H])c([H])c(C([H])([H])[H])c1[H],"[[0], [8]]",Cc1ccn2->[Ir]<-n3ccc(Cn4cc(CNC(=O)c5ccccc5)nn4)cc3-c2c1
ligand24943-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C(C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[3], [13]]",c1ccc(P2(->[Ir]<-N3(Cc4ccccc42)CCOCC3)c2ccccc2)cc1
ligand24956-0,[H]/N=c1\oc2c(C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1-c1nc2c([H])c([H])c([H])c([H])c2n1[H],"[[0], [18]]",Cc1cccc2cc3-c4[nH]c5ccccc5n4->[Ir]<-N=c3oc12
ligand24959-0,[H]C1([H])OP(C([H])([H])C([H])([H])P2OC([H])([H])C3(C([H])([H])O2)C([H])([H])C([H])([H])C([H])([H])C3([H])[H])OC([H])([H])C12C([H])([H])C([H])([H])C([H])([H])C2([H])[H],"[[0], [14]]",C1CCC2(C1)COP1(CCP3(->[Ir]<-1)OCC1(CCCC1)CO3)OC2
ligand24964-0,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])P(=Nc2c(F)c(F)c(C#N)c(F)c2F)(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],"[[0], [19]]",N#Cc1c(F)c(F)c(N2->[Ir]<-P(CP=2(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c(F)c1F
ligand24970-0,[H]c1nc2c3nc4c([H])c([H])c([H])c([H])c4nc3c3nc([H])c([H])c([H])c3c2c([H])c1[H],"[[9], [20]]",c1ccc2c(c1)nc1c3ncccc3c3cccn4->[Ir]<-n2c1c34
ligand24974-0,[H]C1=C([H])C(N2CN(C([H])([H])N3CN(C4=C([H])C([H])=C(OC([H])([H])[H])C([H])=C4[H])C([H])=C3[H])C([H])=C2[H])=C([H])C([H])=C1OC([H])([H])[H],"[[16], [26]]",COc1ccc(N2C=CN3CN4C=CN(c5ccc(OC)cc5)[C]4=[Be]->[Ir]<-[Be]=[C]32)cc1
ligand24984-0,[H]C1=C([H])C([H])=C(N([H])[C@@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=C1[H],"[[0], [18]]",CCN(CC)CP1(CC(c2ccccc2)N(->[Ir]<-1)c1ccccc1)c1ccccc1
ligand24999-0,[H]c1c([H])c([H])c2c(-c3c([S@+]([O-])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([S@+]([O-])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c2c1[H],"[[0], [34]]",[O-][S+]1(->[Ir]<-[S+]([O-])(c2ccc3ccccc3c2-c2c1ccc1ccccc21)C1CCCCC1)C1CCCCC1
ligand25001-0,[H]C1=C([H])C([H])=C(S[C@@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])N2CN(C3=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C3C([H])([H])[H])C([H])=C2[H])C([H])=C1[H],"[[0], [12]]",Cc1cc(C)c(N2C=CN3C(c4ccccc4)S(->[Ir]<-[Be]=[C]23)c2ccccc2)c(C)c1
ligand25004-0,[H]C([H])([H])P1(C([H])([H])[H])=NP(C([H])([H])[H])(C([H])([H])[H])=NP(C([H])([H])[H])(C([H])([H])[H])=NP(C([H])([H])[H])(C([H])([H])[H])=NP(C([H])([H])[H])(C([H])([H])[H])=NP(C([H])([H])[H])(C([H])([H])[H])=N1,"[[1], [18]]",CP1(C)=NP(C)(C)=NP(C)(C)=N2->[Ir]<-N(=P(C)(C)N=P2(C)C)P(C)(C)=N1
ligand25021-0,[H]c1c(/C(=N/c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])[H])nc2c(c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],"[[0], [12]]",CC1c2ccc3c(n2->[Ir]<-N=1c1c(C)cc(C)cc1C)CCCCC3
ligand25052-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])N(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C2=C([H])C([H])=C(C([H])([H])[H])C([H])=C2[H])C([H])=C1[H],"[[0], [6]]",Cc1ccc(CN2P(->[Ir]<-P2(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1
ligand25085-0,[H]c1c([H])c([H])c(C([H])([H])[C@@]2([H])N(C(=O)C([H])([H])C([H])([H])[H])C(=O)OC2(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],"[[0], [9]]",CCC1=O->[Ir]<-O=C2OC(C)(C)C(Cc3ccccc3)N12
ligand25087-0,[H]c1c([H])c([H])c([C@@]2([H])N=C(C(C3=N[C@]([H])(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])O3)(C3=N[C@]([H])(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])O3)C([H])([H])[H])OC2([H])[H])c([H])c1[H],"[[2], [12]]",CC1(C2=NC(c3ccccc3)CO2)C2=N(->[Ir]<-N3=C1OCC3c1ccccc1)C(c1ccccc1)CO2
ligand25096-0,[H]c1c([H])c([H])c([S@+]([O-])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c(C2=N[C@@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])O2)c1[H],"[[0], [23]]",Cc1ccc([S+]2([O-])->[Ir]<-N3=C(c4ccccc42)OCC3C(C)(C)C)cc1
ligand25104-0,[H]C1=NC([C@]2([H])C3=C([H])C([H])([H])C([H])([H])C([H])([H])C3=C(C3=C([H])C([H])=C([H])S3)P2C2=C([H])C([H])=C([H])C([H])=C2[H])=C([H])C([H])=C1[H],"[[0], [10]]",C1=C2C(=C(c3cccs3)P3(->[Ir]<-n4ccccc4C23)c2ccccc2)CCC1
ligand25108-0,[H]c1nc(-n2nc(-c3c([H])c(OC([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])c([H])c2[H])c([H])c([H])c1[H],"[[0], [9]]",COc1ccc(OC)c(-c2ccn3-c4ccccn4->[Ir]<-n23)c1
ligand25127-0,[H]C([H])([H])C([H])([H])N(COC(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],"[[0], [4]]",CCN(CC)[C]1=[Be]->[Ir]<-O=C(O1)N(CC)CC
ligand25131-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])N(C([H])([H])P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],"[[0], [27]]",CCCN1CP(->[Ir]<-P(C1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
ligand25139-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2OC([H])([H])[H])C2=C(P(=O)(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C2[H])C(OC([H])([H])[H])=C1[H],"[[0], [33]]",COc1ccccc1P1(->[Ir]<-O=P(c2ccccc21)(C(C)(C)C)C(C)(C)C)c1ccccc1OC
ligand25150-0,[H]c1nc(C2=NC([H])([H])C([H])([H])O2)c([H])c([H])c1[H],"[[4], [9]]",c1ccn2->[Ir]<-N3=C(c2c1)OCC3
ligand25155-0,[H]C1=C([H])C2=C(OC3=C(C(\[H])=C([H])\C([H])=C/3C3=C([H])C([H])=C(N4CN(C([H])([H])[H])C([H])=C4[H])C([H])=C3[H])/C2(C([H])([H])[H])C([H])([H])[H])C(C2=C([H])C([H])=C(C3=NC([H])([H])C([H])([H])O3)C([H])=C2[H])=C1[H],"[[0], [60]]",CN1C=CN2c3ccc(-c4cccc5c4Oc4c(-c6ccc(C7=N(->[Ir]<-[Be]=[C]12)CCO7)cc6)cccc4C5(C)C)cc3
ligand25159-0,[H]C([H])([H])N(C(=N[C@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])N=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"[[0], [8]]",CN(C)C(N(C)C)=N1->[Ir]<-N(=C(N(C)C)N(C)C)C2CCCCC21
ligand25167-0,[H]OC(OC([H])([H])[H])(c1nc([H])c([H])c([H])c1[H])c1nc([H])c([H])c([H])c1[H],"[[0], [15]]",COC1(O)c2ccccn2->[Ir]<-n2ccccc21
ligand25169-0,[H]c1c(C(=O)OC([H])([H])[H])nc(C(=O)OC([H])([H])[H])c([H])c1[H],"[[5], [17]]",COC(=O)c1cccc2C(OC)=O->[Ir]<-n12
ligand25172-0,[H]C([H])([H])N(C(=NC([H])([H])C(C([H])([H])[H])(C([H])([H])N=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])N=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"[[0], [27]]",CN(C)C(=NCC1(C)CN(->[Ir]<-N(C1)=C(N(C)C)N(C)C)=C(N(C)C)N(C)C)N(C)C
ligand25178-0,[H]N([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],"[[10], [18]]",C1CN2(->[Ir]<-N1)CCOCC2
ligand25179-0,[H]c1nc(N(c2nc([H])c([H])c([H])c2[H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c([H])c([H])c1[H],"[[16], [19]]",O=[N+]([O-])c1ccc(N2c3ccccn3->[Ir]<-n3ccccc32)cc1
ligand25180-0,[H]c1nc2c(c([H])c1[H])c([H])c(Cl)c1c([H])c([H])c([H])nc12,"[[10], [13]]",Clc1cc2cccn3->[Ir]<-n4cccc1c4c23
ligand25187-0,[H]C([H])([H])N(C(=NC([H])([H])C([H])([H])N=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"[[0], [13]]",CN(C)C(N(C)C)=N1CCN(->[Ir]<-1)=C(N(C)C)N(C)C
ligand25188-0,[H]c1c(C([H])([H])SC([H])([H])[H])nn([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],"[[0], [9]]",CS1Cc2cc(C(C)(C)C)[nH]n2->[Ir]<-1
ligand25193-0,[H]c1c(C(=O)N([H])c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])nc(/C(=N/c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])C([H])([H])[H])c([H])c1[H],"[[9], [43]]",CC1c2cccc(C(=O)Nc3c(C(C)C)cccc3C(C)C)n2->[Ir]<-N=1c1c(C)cccc1C
ligand25195-0,[H]C([H])=C([H])C([H])([H])N=C=C1C(=O)C([H])=C([H])C([H])=C1[H],"[[0], [11]]",C=CCN1=C=C2C=CC=CC2=O->[Ir]<-1
ligand25196-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])N([S@](=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[3], [17]]",CC(C)(C)S1(=O)->[Ir]<-P(c2ccccc2)(c2ccccc2)N1Cc1ccccc1
ligand25211-0,[H]C1=C([H])C([H])=C(C([H])([H])N(P(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N(P(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [35]]",CC(C)P1(->[Ir]<-P(C(C)C)(C(C)C)N(CCN1Cc1ccccc1)Cc1ccccc1)C(C)C
ligand25218-0,[H]C1=NC2=C([H])C([H])=C([H])C([H])=C2N=C1N1CN(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[1], [15]]",[Be]1->[Ir]<-n2c(N3C=CN(c4ccccc4)[C]=13)cnc1ccccc12
ligand25226-0,[H]C1=C([H])C([H])=C(P(C2=C(/C3=C(\P(C4=C([H])C([H])=C([H])C([H])=C4[H])C4=C([H])C([H])=C([H])C([H])=C4[H])OC4=C3C([H])=C([H])C([H])=C4[H])C3=C([H])C([H])=C([H])C([H])=C3O2)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [39]]",c1ccc(P2(->[Ir]<-P(c3ccccc3)(c3ccccc3)c3oc4ccccc4c3-c3c2oc2ccccc32)c2ccccc2)cc1
ligand25230-0,[H]c1nn(C([H])([H])N(C([H])([H])n2nc([H])c([H])c2[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],"[[1], [20]]",c1cn2CN(Cn3cccn3->[Ir]<-n2c1)C1CCCCC1
ligand25235-0,[H]c1c(-n2nc(C([H])([H])[H])c([H])c2[H])nnc(-n2nc(C([H])([H])[H])c([H])c2[H])c1[H],"[[14], [20]]",Cc1ccn(-c2ccc3-n4ccc(C)n4->[Ir]<-n3n2)n1
ligand25236-0,[H]c1c([H])c2c#cc3c([H])c([H])c([H])c([H])c3c#cc3nc(c#cc4c([H])c([H])c([H])c([H])c4c#cc(n2)c1[H])c([H])c([H])c3[H],"[[0], [40]]",c1c2ccccc2c#cc2cccc3c#cc4ccccc4c#cc4cccc(c#1)n4->[Ir]<-n23
ligand25258-0,[H]c1c([H])c([H])c2c(nc(C([H])([H])C3(C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5n4C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n2C([H])([H])[H])c1[H],"[[7], [36]]",Cn1c2CC3(Cc4n(C)c5ccccc5n4->[Ir]<-n2c2ccccc21)CCCCC3
ligand25260-0,[H]C1=C([H])C(=O)C(C(n2nc([H])c([H])c2[H])(n2nc([H])c([H])c2[H])C([H])([H])[H])=C([H])C1=O,"[[8], [10]]",CC1(C2=CC(=O)C=CC2=O)n2cccn2->[Ir]<-n2cccn21
ligand25273-0,[H]c1c([H])c2c(nc3n2C([H])([H])[C@@]2([H])OC(C([H])([H])[H])(C([H])([H])[H])O[C@@]32[H])c2c1c([H])c([H])c1c2nc2n1C([H])([H])[C@@]1([H])OC(C([H])([H])[H])(C([H])([H])[H])O[C@@]21[H],"[[9], [31]]",CC1(C)OC2Cn3c(n4->[Ir]<-n5c6n(c7ccc8ccc3c4c8c75)CC3OC(C)(C)OC63)C2O1
ligand25295-0,[H]c1c([H])c([H])c(C#CC([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])C#Cc3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],"[[0], [13]]",C(#Cc1ccccc1)CN12->[Ir]<-N(CC#Cc3ccccc3)(CC1)CC2
ligand25307-0,[H]C1=C([H])C([H])=C(C([H])([H])[Se]C2=C([H])C([H])=C([H])C([H])=C2C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],"[[0], [22]]",CN1(C)Cc2ccccc2[Se](Cc2ccccc2)->[Ir]<-1
ligand25312-0,[H]c1c(/N=N/c2c([H])c([H])c([H])c([H])c2[H])nc(C([H])([H])[H])c([H])c1[H],"[[0], [12]]",Cc1cccc2N=N(->[Ir]<-n12)c1ccccc1
ligand25318-0,[H]c1nc(/C(=N/N([H])C(=S)N([H])[H])C([H])([H])[H])c([H])c([H])c1[H],"[[0], [15]]",CC1=NNC(N)=S->[Ir]<-n2ccccc21
ligand25330-0,[H]OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],"[[1], [8]]",CN1(C)CCO->[Ir]<-1
ligand25332-0,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])N(/C(=N/C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],"[[0], [17]]",c1ccc(P2(->[Ir]<-N(=C(N3CCOCC3)N2C2CCCCC2)C2CCCCC2)c2ccccc2)cc1
ligand25344-0,[H]c1nc(-c2nc3c([H])c([H])c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4c3c([H])c2[H])c([H])c([H])c1[H],"[[0], [10]]",c1ccn2->[Ir]<-n3c(-c2c1)ccc1c2c(ccc4ccccc42)ccc13
ligand25351-0,[H]C([H])=C(/C(=N/c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])/C(=N/c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"[[0], [16]]",C=C1C(C)=N(->[Ir]<-N(=C1C)c1c(C(C)C)cccc1C(C)C)c1c(C(C)C)cccc1C(C)C
ligand25353-0,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]1([H])N=C(C([H])([H])C([H])([H])C2=N[C@@]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])O2)OC1([H])[H],"[[4], [20]]",CC(C)C1COC2CCC3=N(->[Ir]<-N=21)C(C(C)C)CO3
ligand25370-0,[H]c1nc(-c2nc(-c3nc([H])c([H])c([H])c3[H])c([H])c(-c3c([H])c([H])c(Cl)c([H])c3[H])c2[H])c([H])c([H])c1[H],"[[0], [10]]",Clc1ccc(-c2cc(-c3ccccn3)n3->[Ir]<-n4ccccc4-c3c2)cc1
ligand25371-0,[H]C1=C([H])C([H])=C([H])C(C([H])([H])N2CN(C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])=C2[H])=N1,"[[0], [14]]",[Be]1->[Ir]<-n2ccccc2CN2C=CN(Cc3ccccc3)[C]=12
ligand25392-0,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2P(=N[C@@]([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],"[[2], [21]]",CC(C)C(C)N1->[Ir]<-P(c2ccccc2)(c2ccccc2)c2ccccc2P=1(c1ccccc1)c1ccccc1
ligand25397-0,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)c2nc([H])c([H])c([H])c2[H])c([H])c1O[H],"[[3], [12]]",Oc1ccc(CCNC2=O->[Ir]<-n3ccccc32)cc1O
ligand25399-0,[H]c1c([H])c([H])c2c([H])c([H])c(-c3nnn(C([H])([H])[H])n3)nc2c1[H],"[[2], [5]]",Cn1nc2-c3ccc4ccccc4n3->[Ir]<-n2n1
ligand25405-0,[H]C1=C([H])C([H])=C([H])C(C([H])([H])N2CN(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C3=C2C([H])=C([H])C([H])=C3[H])=N1,"[[0], [20]]",CCCCN1[C]2=[Be]->[Ir]<-n3ccccc3CN2c2ccccc21
ligand25414-0,[H]c1c([H])c(C([H])([H])C([H])([H])[H])c(/N=C(C(=N/c2c(C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])[H])/C([H])([H])[H])\C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1[H],"[[0], [12]]",CCc1cccc(CC)c1N1->[Ir]<-N(=C(C)C=1C)c1c(CC)cccc1CC
ligand25419-0,[H]c1c(C(=O)OC([H])([H])[H])nc(/C(=N/c2c(Cl)c([H])c([H])c([H])c2Cl)C([H])([H])[H])c([H])c1[H],"[[4], [18]]",COC(=O)c1cccc2C(C)=N(->[Ir]<-n12)c1c(Cl)cccc1Cl
ligand25421-0,[H]c1nc(-c2nn(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c([H])c1[H],"[[1], [16]]",CCCCCn1ccc2-c3ccccn3->[Ir]<-n21
ligand25442-0,[H]/C(=N\N([H])C(=S)N([H])C([H])([H])[H])c1c([H])c([H])c(SC([H])([H])[H])c([H])c1[H],"[[0], [5]]",CNC1NN(=Cc2ccc(SC)cc2)->[Ir]<-S=1
ligand25447-0,[H]N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N1C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],"[[0], [12]]",CC1(C)CN2(->[Ir]<-N1)CC2(C)C
ligand25468-0,[H]C1=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C(N2CN(C([H])([H])SC([H])([H])[H])C([H])=C2[H])=C1C([H])([H])[H],"[[0], [9]]",Cc1cc(C)c(N2C=CN3CS(C)->[Ir]<-[Be]=[C]32)c(C)c1
ligand25469-0,[H]N(/C(=N\C([H])(C([H])([H])[H])C([H])([H])[H])N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],"[[0], [26]]",CC(C)NC1N2CCCC2CN2(->[Ir]<-N=1C(C)C)CCCC2
ligand25474-0,[H]C1=C([H])C([H])=C([H])C(C2=C3C([H])=C([H])C(=C2[H])C([H])([H])C([H])([H])C2=C(P(C4=C([H])C([H])=C([H])C([H])=C4[H])C4=C([H])C([H])=C([H])C([H])=C4[H])C([H])=C(C([H])=C2[H])C([H])([H])C3([H])[H])=N1,"[[20], [25]]",c1ccc(P2(->[Ir]<-n3ccccc3-c3cc4ccc3CCc3ccc(c2c3)CC4)c2ccccc2)cc1
ligand25481-0,[H]C1=C([H])C([H])=C(P(OC([H])([H])C([H])([H])C([H])([H])N(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[8], [15]]",CN1CCCOP(->[Ir]<-P1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
