tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES
ligand785-0,[H]C([H])([H])[S+]([O-])C([H])([H])[H],[[1]],[Li]<-[O-][S+](C)C
ligand790-0,[H]N1C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-N1CC1(C)C
ligand797-0,[H]c1nc2c(c([H])c1[H])c([H])c([H])c1c([H])c([H])c([H])nc12,[[7]],[Li]<-n1cccc2ccc3cccnc3c21
ligand804-0,[H]c1nc(C([H])([H])C([H])([H])[H])n([H])c1[H],[[8]],[Li]<-n1cc[nH]c1CC
ligand826-0,[H]P(C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[[0]],[Li]<-P(C1CCCCC1)C1CCCCC1
ligand833-0,[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c32)c1[H],[[0]],[Li]<-s1c2ccccc2c2ccccc21
ligand834-0,[H]C1=C([H])N([C@]23C([H])([H])[C@@]4([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C4([H])[H])C2([H])[H])C3([H])[H])CN1[C@]12C([H])([H])[C@@]3([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C3([H])[H])C1([H])[H])C2([H])[H],[[1]],[Be]=[C]1N(C23CC4CC(CC(C4)C2)C3)C=CN1C12CC3CC(CC(C3)C1)C2
ligand835-0,[H]C1=C([H])C(C([H])([H])[H])=C(N2CN(C3=C(C([H])([H])[H])C([H])=C([H])C([H])=C3C([H])([H])[H])C([H])=C2[H])C(C([H])([H])[H])=C1[H],[[0]],[Be]=[C]1N(c2c(C)cccc2C)C=CN1c1c(C)cccc1C
ligand836-0,[H]C([H])([H])C1=NC([H])([H])C([H])([H])O1,[[1]],[Li]<-N1=C(C)OCC1
ligand849-0,[H]c1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c(/N=C(/N([H])c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c1[H],[[0]],[Li]<-N(=C(C)Nc1c(C(C)C)cccc1C(C)C)c1c(C(C)C)cccc1C(C)C
ligand866-0,[H]c1nc([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[H],[[0]],[Li]<-n1ccc(C(C)(C)C)cc1
ligand868-0,[H]c1nc([H])n([H])c1[H],[[2]],[Li]<-n1cc[nH]c1
ligand871-0,[H]c1c(OC([H])([H])[H])nc(-c2nc3c([H])c([H])c([H])c([H])c3n2C([H])([H])c2nc(OC([H])([H])[H])c([H])c([H])c2[H])c([H])c1[H],[[15]],[Li]<-n1c(-c2cccc(OC)n2)n(Cc2cccc(OC)n2)c2ccccc21
ligand877-0,[H]C1=C([H])C2=C([H])C([H])=C([H])C([H])=C2N=C1N1CN(C([H])([H])[H])C([H])=C1[H],[[0]],[Be]=[C]1N(C)C=CN1c1ccc2ccccc2n1
ligand891-0,[H]P([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[[0]],[Li]<-PC1CCCCC1
ligand897-0,[H]c1nc(/N=N/c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1N=Nc1ccccc1
ligand899-0,[H]N(C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[[0]],[Li]<-N(C(CC)CC)C(CC)CC
ligand914-0,[H]C1=C([H])C([H])=C([H])C(C2=NC(C([H])([H])N3CN(C4=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C4C([H])([H])[H])C([H])=C3[H])=C([H])C([H])=C2[H])=N1,[[2]],[Be]=[C]1N(Cc2cccc(-c3ccccn3)n2)C=CN1c1c(C)cc(C)cc1C
ligand917-0,[H]c1c([H])c([H])c(C(=Nc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[[0]],[Li]<-N(=C(c1ccccc1)c1ccccc1)c1ccc(C)cc1
ligand941-0,[H]C(=O)N(C([H])([H])[H])C([H])([H])[H],[[10]],[Li]<-O=CN(C)C
ligand943-0,[H]N([H])C(=S)N([H])N=C(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-S=C(N)NN=C(C)C
ligand945-0,[H]C1=C([H])C(C([H])([H])[H])=C([H])C([H])=C1N1CN([H])C([H])([H])C1([H])[H],[[2]],[Be]=[C]1NCCN1c1ccc(C)cc1
ligand952-0,[H]Oc1c(C(=O)c2c([H])c([H])c([H])c([H])c2[H])c(C([H])([H])[H])nn1-c1c([H])c([H])c([H])c([H])c1[H],[[19]],[Li]<-n1c(C)c(C(=O)c2ccccc2)c(O)n1-c1ccccc1
ligand959-0,[H]C1=C([H])C(C([H])([H])N2CN(C([H])([H])[H])C(Cl)=C2Cl)=C([H])C([H])=C1C#N,[[16]],[Be]=[C]1N(C)C(Cl)=C(Cl)N1Cc1ccc(C#N)cc1
ligand974-0,[H]C1=C([H])C([H])=C(C([H])([H])[H])N([H])C1,[[2]],[Be]=[C]1C=CC=C(C)N1
ligand979-0,[H]/C(=C(/[H])c1c([H])c([H])c([H])c([H])c1C#N)c1c([H])c([H])nc([H])c1[H],[[24]],[Li]<-n1ccc(C=Cc2ccccc2C#N)cc1
ligand988-0,[H]C1=C([H])C2=C([H])C([H])=C([H])C(N([H])C([H])([H])P(C([H])([H])N([H])/C3=C([H])/C([H])=C(/[H])C4=C3C([H])=C([H])C([H])=C4[H])C([H])([H])N([H])/C3=C([H])/C([H])=C(/[H])C4=C3C([H])=C([H])C([H])=C4[H])=C2C([H])=C1[H],[[0]],[Li]<-P(CNc1cccc2ccccc12)(CNc1cccc2ccccc12)CNc1cccc2ccccc12
ligand993-0,[H]C1=C([H])C([H])=C(C([H])([H])[As](C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-[As](C)(C)Cc1ccccc1
ligand995-0,[H]c1c(N([H])[H])nc(=O)n([H])c1[H],[[3]],[Li]<-n1c(N)cc[nH]c1=O
ligand1003-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2CC3(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[1]],[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C(C)(C)CC12CCCCC2
ligand1006-0,[H]/C(=N\C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1nc([H])c([H])c([H])c1[H],[[19]],[Li]<-N(CC)(CC)CCN=Cc1ccccn1
ligand1008-0,[H]/N=C(/[H])c1c([H])c([H])c([H])c([H])c1[H],[[0]],[Li]<-N=Cc1ccccc1
ligand1010-0,[H]C1=C([H])C([H])=C(P(OC([H])([H])[H])OC([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(OC)(OC)c1ccccc1
ligand1012-0,[H]C1([H])SC([H])([H])C([H])([H])C1([H])[H],[[0]],[Li]<-S1CCCC1
ligand1014-0,[H]C1=C([H])C([H])=C2C(=C1[H])N(C([H])([H])[H])CN2C([H])(F)F,[[0]],[Be]=[C]1N(C)c2ccccc2N1C(F)F
ligand1016-0,[H]C([H])(C#N)C([H])([H])P(C([H])([H])C([H])([H])C#N)C([H])([H])C([H])([H])C#N,[[0]],[Li]<-P(CCC#N)(CCC#N)CCC#N
ligand1020-0,[H]C([H])([H])OC1=NC([H])([H])C([H])([H])C1([H])[H],[[0]],[Li]<-N1=C(OC)CCC1
ligand1029-0,[H]c1c([H])c([H])c(Oc2c([H])c([H])c(-n3c([H])nnc3[H])c([H])c2[H])c([H])c1[H],[[1]],[Li]<-n1cn(-c2ccc(Oc3ccccc3)cc2)cn1
ligand1036-0,[H]C1=C([H])C2=C(C([H])=C1[H])N(C([H])([H])C([H])([H])[H])CN2C([H])([H])C([H])([H])[H],[[0]],[Be]=[C]1N(CC)c2ccccc2N1CC
ligand1038-0,[H]c1c(C([H])([H])[H])nc(C([H])([H])[H])c([H])c1[H],[[3]],[Li]<-n1c(C)cccc1C
ligand1042-0,[H]C(=O)C1=NC(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C([H])C([H])=C1[H],[[0]],[Li]<-P(c1ccccc1)(c1ccccc1)c1cccc(C=O)n1
ligand1043-0,[H]C1=C([H])N(C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H])CN1C([H])([H])[H],[[10]],[Be]=[C]1N(C)C=CN1COCCC
ligand1048-0,[H]c1c([H])c([H])c(C([H])([H])N([H])[H])c([H])c1[H],[[0]],[Li]<-NCc1ccccc1
ligand1072-0,[H]/C(=C(/P1OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2O1)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])P(N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-P1(C(=CP(N(C(C)C)C(C)C)N(C(C)C)C(C)C)C(C)(C)C)Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2O1
ligand1077-0,[H]N(CN1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Be]=[C](NC(C)(C)C)N1CCCC1
ligand1084-0,[H]c1c([H])c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[[0]],[Li]<-N(CC)Cc1ccccc1
ligand1093-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])N=C1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],[[3]],[Li]<-P(c1ccccc1)(c1ccccc1)c1cccc(C(C)(C)CC)n1
ligand1099-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2CN(C3=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C3C([H])(C([H])([H])[H])C([H])([H])[H])C(Cl)=C2Cl)C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[0]],[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C(Cl)=C(Cl)N1c1c(C(C)C)cccc1C(C)C
ligand1105-0,[H]C1=C(N([H])C([H])([H])P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C([H])C(Cl)=N1,[[3]],[Li]<-P(CNc1ccc(Cl)nc1)(c1ccccc1)c1ccccc1
ligand1108-0,[H]C1=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C(N2CN(C3=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C3C([H])([H])[H])/C(=N/C([H])(C([H])([H])[H])C([H])([H])[H])C2=O)=C1C([H])([H])[H],[[0]],[Be]=[C]1N(c2c(C)cc(C)cc2C)C(=O)C(=NC(C)C)N1c1c(C)cc(C)cc1C
ligand1109-0,[H]C1=NN(C([H])([H])[H])CN1N1C(C([H])([H])[H])=C([H])C([H])=C1C([H])([H])[H],[[3]],[Be]=[C]1N(C)N=CN1n1c(C)ccc1C
ligand1130-0,[H]Oc1c([H])c([H])c(OC([H])([H])[H])c([H])c1/C([H])=N/c1c([H])nc([H])c([H])c1[H],[[3]],[Li]<-n1cccc(N=Cc2cc(OC)ccc2O)c1
ligand1140-0,[H]c1c([H])c([H])c2c([H])c([H])c(N([H])[H])nc2c1[H],[[0]],[Li]<-n1c(N)ccc2ccccc21
ligand1146-0,[H]C1=C([H])C([H])=C(P(OC([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[0]],[Li]<-P(OC)(c1ccccc1)c1ccccc1
ligand1152-0,[H]C1=C([H])C([H])=C([As](C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[0]],[Li]<-[As](c1ccccc1)(c1ccccc1)c1ccccc1
ligand1153-0,[H]C1=C([H])C([H])=C(P([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[0]],[Li]<-P(c1ccccc1)c1ccccc1
ligand1156-0,[H]c1c(C(F)(F)F)nn(C([H])([H])n2nc(C(F)(F)F)c([H])c2C(F)(F)F)c1C(F)(F)F,[[19]],[Li]<-n1c(C(F)(F)F)cc(C(F)(F)F)n1Cn1nc(C(F)(F)F)cc1C(F)(F)F
ligand1162-0,[H]C([H])=C([H])c1c([H])c([H])nc([H])c1[H],[[0]],[Li]<-n1ccc(C=C)cc1
ligand1176-0,[H]c1nc2c(Br)c([H])c([H])c([H])c2c([H])c1[H],[[4]],[Li]<-n1cccc2cccc(Br)c21
ligand1178-0,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[[5]],[Li]<-N(CC)CC
ligand1185-0,[H]C1=C([H])C([H])=C2C(=C1[H])N(C([H])([H])C(=O)N([H])[H])CN2C([H])([H])C([H])([H])[H],[[9]],[Be]=[C]1N(CC)c2ccccc2N1CC(N)=O
ligand1188-0,[H]C1=C([H])C2=C([H])N(C3=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C3C([H])(C([H])([H])[H])C([H])([H])[H])CN2C(C2=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C2C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[1]],[Be]=[C]1N2C(=CN1c1c(C(C)C)cccc1C(C)C)C=CC=C2c1c(C(C)C)cc(C(C)C)cc1C(C)C
ligand1200-0,[H]N(C(=S)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[[0]],[Li]<-S=C(NC1CCCCC1)NC1CCCCC1
ligand1201-0,[H]/N=C(\OC([H])([H])[H])C([H])([H])[H],[[4]],[Li]<-N=C(C)OC
ligand1204-0,[H]OC([H])([H])c1c([H])c([H])nc([H])c1[H],[[12]],[Li]<-n1ccc(CO)cc1
ligand1211-0,[H]C1=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C(P([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C1C([H])([H])[H],[[0]],[Li]<-P(c1c(C)cc(C)cc1C)C(C)(C)C
ligand1216-0,[H]C([H])([H])C(=O)N1C([H])([H])N2C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])P(C1([H])[H])C2([H])[H],[[0]],[Li]<-P12CN(CN(C(C)=O)C1)CN(C(C)=O)C2
ligand1217-0,[H]c1c([H])c(C2=NC2([H])[H])c([H])c([H])c1Br,[[13]],[Li]<-N1=C(c2ccc(Br)cc2)C1
ligand1226-0,[H]C1=C([H])C(C([H])([H])C([H])([H])[H])=C(N2CC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])C([H])([H])[H])=C1[H],[[3]],[Be]=[C]1N(c2c(CC)cccc2CC)C(C)(C)CC1(C)C
ligand1228-0,[H]C([H])([H])OP(OC([H])([H])[H])OC([H])([H])[H],[[5]],[Li]<-P(OC)(OC)OC
ligand1239-0,[H]C1=C([H])C2=C([H])C([H])=C3OP(N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])OC4=C(\SC3=C2C([H])=C1[H])C1=C(C([H])=C([H])C([H])=C1[H])/C([H])=C\4[H],[[20]],[Li]<-P1(N2CCOCC2)Oc2ccc3ccccc3c2Sc2c(ccc3ccccc23)O1
ligand1244-0,[H]C1=C([H])C([H])=C(N([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[1]],[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1CNc1ccccc1
ligand1247-0,[H]C1=C([H])C(C2=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C2C([H])(C([H])([H])[H])C([H])([H])[H])=C(P(C([H])([H])[H])C([H])([H])[H])C(C2=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C2C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[0]],[Li]<-P(C)(C)c1c(-c2c(C(C)C)cccc2C(C)C)cccc1-c1c(C(C)C)cccc1C(C)C
ligand1248-0,[H]c1nc(C([H])([H])[H])n([H])c1[H],[[0]],[Li]<-n1cc[nH]c1C
ligand1255-0,[H]C([H])([H])C([H])([H])OP(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H],[[5]],[Li]<-P(OCC)(OCC)OCC
ligand1256-0,[H]c1nc2c(c([H])c1[H])c([H])c([H])c1nc([H])c([H])c([H])c12,[[10]],[Li]<-n1cccc2c3ncccc3ccc21
ligand1262-0,[H]C([H])=C([H])P(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],[[0]],[Li]<-P(C=C)(c1ccccc1)c1ccccc1
ligand1264-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2CN(C3=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C3C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[2]],[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)CCN1c1c(C(C)C)cccc1C(C)C
ligand1285-0,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[[1]],[Li]<-N1CCCCC1
ligand1286-0,[H]C1=C([H])C([H])=C(P(C2=C([H])N([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=N2)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[3]],[Li]<-P(c1ccccc1)(c1ccccc1)c1c[nH]c(C(C)C)n1
ligand1289-0,[H]C([H])([H])N(C(=S)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-S=C(N(C)C)N(C)C
ligand1298-0,[H]c1c([H])c([H])c([C@@]2([H])N=C(C([H])([H])[H])ON2C([H])([H])[H])c([H])c1[H],[[5]],[Li]<-N1=C(C)ON(C)C1c1ccccc1
ligand1300-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2C[C@]3(C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])[C@]2([H])C([H])([H])[C@@]4([H])C([H])([H])[C@]([H])(C([H])([H])[C@]3([H])C4([H])[H])C2([H])[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[1]],[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C(C)(C)CC12C1CC3CC(C1)CC2C3
ligand1303-0,[H]C1=NC(C2=C3C(=C(C4=C([H])C([H])=C([H])C([H])=N4)P2C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])=C([H])C([H])=C1[H],[[0]],[Li]<-p1(-c2ccccc2)c(-c2ccccn2)c2c(c1-c1ccccn1)CCCC2
ligand1304-0,[H]C([H])([H])C(P1P2P3P2P2P1P3P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])P2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[8]],[Li]<-p1(C(C)(C)C)p2p3p(C(C)(C)C)p(C(C)(C)C)p2p2p3p21
ligand1305-0,[H]C1([H])SC([H])([H])C([H])([H])C([H])([H])S1,[[0]],[Li]<-S1CCCSC1
ligand1309-0,[H]c1c([H])c([H])[n+]([O-])c([H])c1[H],[[0]],[Li]<-[O-][n+]1ccccc1
ligand1349-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2C[C@@]3(C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[2]],[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C(C)(C)CC12CC(C)CCC2C(C)C
ligand1351-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])O2)C2=C(C([H])([H])[H])C([H])=C([H])C([H])=C2[H])O1,[[0]],[Li]<-P(c1ccco1)(c1ccco1)c1ccccc1C
ligand1352-0,[H]c1nc([H])n(C([H])([H])C([H])([H])[H])c1[H],[[1]],[Li]<-n1ccn(CC)c1
ligand1358-0,[H]C1=C([H])N(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])CN1C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[[1]],[Be]=[C]1N(C2CCCCC2)C=CN1C1CCCCC1
ligand1366-0,[H]C1=C([H])C([H])=C(P2P(C3=C([H])C([H])=C([H])C([H])=C3[H])P(C3=C([H])C([H])=C([H])C([H])=C3[H])P2C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[0]],[Li]<-P1(c2ccccc2)P(c2ccccc2)P(c2ccccc2)P1c1ccccc1
ligand1373-0,[H]c1nc2c(c([H])c1-c1sc([H])c([H])c1[H])c([H])c([H])c1c([H])c(-c3sc([H])c([H])c3[H])c([H])nc12,[[3]],[Li]<-n1cc(-c2cccs2)cc2ccc3cc(-c4cccs4)cnc3c21
ligand1374-0,[H]N([H])C(=S)N([H])N([H])[H],[[0]],[Li]<-S=C(N)NN
ligand1376-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(C)(c1ccccc1)c1ccccc1
ligand1377-0,[H]C1=C(N=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])[H],[[1]],[Li]<-N(=O)C1=CN(CC)CC1
ligand1380-0,[H]c1nc([H])c(C([H])([H])[H])nc1C([H])([H])[H],[[0]],[Li]<-n1cc(C)nc(C)c1
ligand1382-0,[H]C1=C([H])C([H])=C(N2CN(C([H])([H])C([H])([H])[H])C([H])=C2[H])C([H])=C1[H],[[0]],[Be]=[C]1N(CC)C=CN1c1ccccc1
ligand1385-0,[H]C1=C([H])N(C([H])([H])C([H])([H])[H])CN1C([H])([H])[H],[[8]],[Be]=[C]1N(C)C=CN1CC
ligand1389-0,P12P3P1P23,[[0]],[Li]<-p12p3p1p32
ligand1392-0,[H]/C(=N\N([H])C(=O)c1c([H])nc([H])c([H])c1[H])c1c([H])c([H])nc([H])c1[H],[[1]],[Li]<-n1ccc(C=NNC(=O)c2cccnc2)cc1
ligand1400-0,[H]/C(=C(/OC([H])([H])C([H])([H])[H])P=C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H],[[0]],[Li]<-P(C(=Cc1ccccc1)OCC)=C([Si](C)(C)C)[Si](C)(C)C
ligand1404-0,[H]N1C(=S)N(C([H])([H])[H])C([H])([H])C1([H])[H],[[10]],[Li]<-S=C1NCCN1C
ligand1436-0,[H]C1=C([H])C([H])=C(C([H])([H])N2CN(C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])=C2[H])C([H])=C1[H],[[2]],[Be]=[C]1N(Cc2ccccc2)C=CN1Cc1ccccc1
ligand1451-0,[H]C([H])([H])P(=O)(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-O=P(C)(C)C
ligand1453-0,[H]C([H])([H])C([H])(OP(OC([H])(C([H])([H])[H])C([H])([H])[H])OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-P(OC(C)C)(OC(C)C)OC(C)C
ligand1456-0,[H]C1=C([H])C([H])=C(C([H])([H])P(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(Cc1ccccc1)(C(C)C)C(C)C
ligand1459-0,[H]c1nc(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H],[[0]],[Li]<-n1ccc(C)cc1C
ligand1464-0,[H]C1=C([H])C([H])=C(P(C([H])=C2SC(C([H])([H])[H])=C(C([H])([H])[H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[0]],[Li]<-P(C=C1SC(C)=C(C)S1)(c1ccccc1)c1ccccc1
ligand1483-0,[H]C([H])([H])C1=C(C([H])([H])[H])C(P(Cl)OC(=C(F)F)C(F)(F)F)(C([H])([H])[H])C(C([H])([H])[H])=C1C([H])([H])[H],[[1]],[Li]<-P(Cl)(OC(=C(F)F)C(F)(F)F)C1(C)C(C)=C(C)C(C)=C1C
ligand1493-0,[H]c1c([H])c([H])c(N([H])[H])c([H])c1[H],[[0]],[Li]<-Nc1ccccc1
ligand1497-0,[H]N([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],[[18]],[Li]<-NCCN1CCOCC1
ligand1498-0,[H]C1=C([H])C([H])=C(P(C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C(OC([H])([H])[H])=C1[H],[[0]],[Li]<-P(c1ccccc1OC)(c1ccccc1OC)c1ccccc1OC
ligand1503-0,[H]C([H])([H])N1P(Cl)N(C([H])([H])[H])C([H])([H])C1([H])[H],[[0]],[Li]<-P1(Cl)N(C)CCN1C
ligand1506-0,[H]O[C@]([H])(c1c([H])c([H])nc([H])c1[H])C([H])([H])[H],[[16]],[Li]<-n1ccc(C(C)O)cc1
ligand1519-0,[H]c1nc([H])c([H])nc1[H],[[8]],[Li]<-n1ccncc1
ligand1528-0,[H]C([H])([H])N(C(=NC([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-N(CCN(C(C)C)C(C)C)=C(N(C)C)N(C)C
ligand1538-0,[H]OC(c1c([H])c([H])nc([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[[0]],[Li]<-n1ccc(C(O)(c2ccccc2)c2ccccc2)cc1
ligand1551-0,[H]c1nc(C([H])([H])[H])c([H])c([H])c1[H],[[2]],[Li]<-n1ccccc1C
ligand1560-0,[H]N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-N1C(C)(C)CCCC1(C)C
ligand1569-0,[H]c1c(C([H])([H])[H])c([H])c2sc(N([H])[H])nc2c1[H],[[5]],[Li]<-n1c(N)sc2cc(C)ccc21
