,enriched_smiles,name
260,[Ir]<-NCc1ccccn1->[Ir],ligand1907-0
261,Clc1cccc(Cl)c1N(->[Ir])=Nc1ccccn1->[Ir],ligand1915-0
262,[Ir]<-OCCOCCO->[Ir],ligand1917-0
263,[O-]S1(c2ccccc2)#[N+](->[Ir])c2c(ccc3c2[N+](->[Ir])#S([O-])(c2ccccc2)C=C3)C=C1,ligand1921-0
264,ON(->[Ir])=C(C(c1c(F)c(F)c(F)c(F)c1F)=N(O)->[Ir])c1c(F)c(F)c(F)c(F)c1F,ligand1943-0
265,CCC1CCC(CC)N1(->[Ir])Cc1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand1945-0
266,COc1cccc(O(C)->[Ir])c1-c1cccc2c1P(->[Ir])(C(C)(C)C)CO2,ligand1948-0
267,COc1ccc(N(->[Ir])=Nc2[nH]ccn2->[Ir])cc1,ligand1949-0
268,[Ir]<-N1=C(C2=N(->[Ir])CCCS2)SCCC1,ligand1963-0
269,CC(CC(C)N->[Ir])N->[Ir],ligand1967-0
270,[Ir]<-n1cccn1C(c1cc[nH]n1)n1cccn1->[Ir],ligand1969-0
271,CN(->[Ir])=Cc1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand1982-0
272,CCCN(Cc1c(C)[nH]c(CC)n1->[Ir])Cc1c(C)[nH]c(CC)n1->[Ir],ligand1988-0
273,Oc1ccccc1N=Cc1cccc(C=N(->[Ir])c2ccccc2O)n1->[Ir],ligand1996-0
274,COC(CCP(->[Ir])(c1ccccc1)c1ccccc1)CP(->[Ir])(c1ccccc1)c1ccccc1,ligand2004-0
275,Cc1cc(CO)n(->[Ir])n1Cn1c(C)cc(CO)n1->[Ir],ligand2007-0
276,CC(C)N1(->[Ir])CCCN(CCc2ccccn2->[Ir])CCC1,ligand2023-0
277,CCn1ccn(->[Ir])c1N=N(->[Ir])c1ccc(C)cc1,ligand2026-0
278,CCOC(=O)c1ccc(-c2ccc(C(=O)OCC)cn2->[Ir])n(->[Ir])c1,ligand2028-0
279,CS(->[Ir])CCP(->[Ir])(c1ccccc1)c1ccccc1,ligand2036-0
280,[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)CC(Cc2ccccc2)N1Cc1ccccn1->[Ir],ligand2037-0
281,C[Se](->[Ir])CCP(->[Ir])(c1ccccc1)c1ccccc1,ligand2039-0
282,[Ir]<-N=C1C=CC=CC1=N(->[Ir])c1ccccc1,ligand2041-0
283,CCCCn1nc(C)n(->[Ir])c1-c1ccccn1->[Ir],ligand2045-0
284,[Ir]<-N(Cc1ccccc1)c1ccccc1-c1ccccc1N(->[Ir])Cc1ccccc1,ligand2050-0
285,Cc1cccc(C)c1N(->[Ir])C(C)c1ccccn1->[Ir],ligand2063-0
286,Cc1cccc(C=O->[Ir])n1->[Ir],ligand2064-0
287,CC(C)c1cccc(C(C)C)c1N(->[Ir])=C1C=C(C(C)(C)C)C=C(C(C)(C)C)C1=O->[Ir],ligand2066-0
288,CCN(->[Ir])(CC1CCCN1->[Ir])c1ccccc1,ligand2069-0
289,CC(C)NC(=O->[Ir])c1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand2073-0
290,CCNC(NN(->[Ir])=Cc1ccc(OC)cc1)=S->[Ir],ligand2085-0
291,Cc1cc(C)n(->[Ir])n1Cc1ccccc1Cn1c(C)cc(C)n1->[Ir],ligand2088-0
292,O=C(O)c1cccc(N(CP(->[Ir])(c2ccccc2)c2ccccc2)CP(->[Ir])(c2ccccc2)c2ccccc2)c1O,ligand2104-0
293,[Ir]<-n1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)nn1->[Ir],ligand2106-0
294,[Ir]<-N1=CC=C=C=C1c1ccccn1->[Ir],ligand2109-0
295,[Ir]<-N(=Nc1ccccn1->[Ir])c1ccccn1,ligand2112-0
296,[Ir]<-N(Cc1ccccn1->[Ir])=P(c1ccccc1)(c1ccccc1)c1ccccc1,ligand2131-0
297,[Ir]<-P(Cc1ccccc1CP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand2136-0
298,[Ir]<-n1ccc(-c2ccccc2)nc1NP(->[Ir])(c1ccccc1)c1ccccc1,ligand2140-0
299,[Be]=[C]1N(CCCN2C=CN(C(C)C)[C]2=[Be])C=CN1C(C)C,ligand2150-0
300,[Ir]<-n1cccn1CN(Cn1cccn1->[Ir])c1ccccc1,ligand2153-0
301,ClC1=CC=CC(=N(->[Ir])c2ccccc2Cl)C1=N->[Ir],ligand2163-0
302,Oc1cc(-c2ccccn2)n(->[Ir])c(-c2ccccn2->[Ir])c1,ligand2175-0
303,CN(C)Cc1cccc(CN(C)(C)->[Ir])c1P(->[Ir])(c1ccccc1)c1ccccc1,ligand2191-0
304,CC(O->[Ir])C(=O->[Ir])N(C)C,ligand2201-0
305,[Be]=[C]1N(CCCN2C=CN(Cc3ccccc3)[C]2=[Be])C=CN1Cc1ccccc1,ligand2217-0
306,[Ir]<-P(c1ccccc1)(c1ccccc1)C1CC(P(->[Ir])(c2ccccc2)c2ccccc2)c2ccccc21,ligand2218-0
307,[Ir]<-n1nn(Cc2ccccc2)cc1CS(->[Ir])c1ccccc1,ligand2225-0
308,FC(F)(P(->[Ir])(Sc1ccccc1)Sc1ccccc1)P(->[Ir])(Sc1ccccc1)Sc1ccccc1,ligand2227-0
309,[Ir]<-N=C(NP(->[Ir])(c1ccccc1)c1ccccc1)c1ccncc1,ligand2235-0
310,[Ir]<-P(CP(CP(->[Ir])(c1ccccc1)c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand2239-0
311,Oc1cccc(-c2cccc(O)n2->[Ir])n1->[Ir],ligand2248-0
312,[Ir]<-n1cccc2cccc(S(->[Ir])Cc3ccccn3)c21,ligand2257-0
313,CCP(->[Ir])(CC)CCP(->[Ir])(CC)CC,ligand2259-0
314,Cc1ccccc1P(->[Ir])(c1ccccc1C)C(Cc1ccccc1)P(->[Ir])(c1ccccc1C)c1ccccc1C,ligand2278-0
315,OCc1ccn(->[Ir])c(-c2cc(CO)ccn2->[Ir])c1,ligand2280-0
316,[Ir]<-n1ccc(-c2ccccc2)c2ccc3c(-c4ccccc4)ccn(->[Ir])c3c21,ligand2285-0
317,[Ir]<-S=C1SCCCSC1=S->[Ir],ligand2286-1
318,CP(C)(->[Ir])CP(C)(C)->[Ir],ligand2295-0
319,CN(C)P1(N(C)C)=NP(=O)(N(->[Ir])CCN->[Ir])NP(N(C)C)(N(C)C)=N1,ligand2298-0
320,CN(C)(->[Ir])[As](Cl)N(C)(C)->[Ir],ligand2305-0
321,CCN1CCN(CC)C1=N(->[Ir])c1ccccc1N(->[Ir])=C1N(CC)CCN1CC,ligand2311-0
322,CC(C)(C1=N(->[Ir])C(C(O)c2ccccc2)CO1)C1=N(->[Ir])C(C(O)c2ccccc2)CO1,ligand2314-0
323,[Ir]<-P(CC1C2C=CC(C2)C1CP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand2323-0
324,[Be]=[C]1Nc2ccccc2N1c1ccccn1->[Ir],ligand2326-0
325,CC1=C(C)C2C(P(->[Ir])(C3CCCCC3)C3CCCCC3)CC1P2(->[Ir])c1ccccc1,ligand2330-0
326,[Ir]<-n1cccc2c1-c1c(cccn1->[Ir])COCCOCCOCCOC2,ligand2335-0
327,[Be]=[C]1N(CCCN2C=NN(c3ccccc3)[C]2=[Be])C=NN1c1ccccc1,ligand2339-0
328,[Be]=[C](Nc1c(C)cccc1C)N(Cc1ccccn1)Cc1ccccn1->[Ir],ligand2340-0
329,Fc1ccc(-c2ccc(F)cn2->[Ir])n(->[Ir])c1,ligand2352-0
330,CC(C)(C)N(P(->[Ir])(c1ccccc1)c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand2366-0
331,CN(C)C(N(C)C)=N(->[Ir])CCCN(->[Ir])=C(N(C)C)N(C)C,ligand2388-0
332,CN(C)(->[Ir])Cc1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand2389-0
333,Cc1cccn(->[Ir])c1-c1c(C)cccn1->[Ir],ligand2401-0
334,CN(C)(->[Ir])CCCN(->[Ir])Cc1ccc2c(Cl)cc(Cl)c(N)c2n1,ligand2407-0
335,Cc1ccc(Nc2ccc(N(->[Ir])=Nc3ccccn3->[Ir])cc2)cc1,ligand2421-0
336,Nc1nccc(-c2ccccn2->[Ir])n1->[Ir],ligand2427-0
337,[Be]=[C]1N(C)C=CN1C(c1ccccc1)=N(->[Ir])c1c(C(C)C)cccc1C(C)C,ligand2428-0
338,[Be]=[C]1N(Cc2ccccc2)C=C2C=CC3=CN(Cc4ccccc4)[C](=[Be])N3N12,ligand2439-0
339,CC1=C(C)CP(->[Ir])(C2CCCCC2)CC(C)=C(C)CP(->[Ir])(C2CCCCC2)C1,ligand2441-0
340,[Ir]<-n1ccccc1-c1sc2ccccc2n1->[Ir],ligand2444-0
341,[Be]=[C]1N(C)C=CN1Cc1cn(-c2cc(C)cc(C)c2)nn1->[Ir],ligand2447-0
342,CC1Oc2cccn(->[Ir])c2-c2c(cccn2->[Ir])OC1C,ligand2448-0
343,CC(c1ccccn1->[Ir])=N(->[Ir])NS(=O)(=O)c1ccc(C)cc1,ligand2457-0
344,C[Si]1(C)CP(->[Ir])(c2ccccc2)CP(->[Ir])(c2ccccc2)C1,ligand2485-0
345,CN(C)CCN(C)(->[Ir])CCN(C)(C)->[Ir],ligand2496-0
346,Cc1cccc(C)c1N(->[Ir])=Cc1ccc2ccccc2n1->[Ir],ligand2499-0
347,O=S(->[Ir])(CCP(->[Ir])(c1ccccc1)c1ccccc1)c1ccccc1,ligand2501-0
348,Clc1ccc(N(->[Ir])=C2C(=N(->[Ir])c3ccc(Cl)cc3)c3cccc4cccc2c34)cc1,ligand2512-0
349,[Ir]<-Brc1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand2516-0
350,OCCN(->[Ir])=Cc1ccccc1OCCOc1ccccc1C=N(->[Ir])CCO,ligand2524-0
351,Cc1cc(C)n(->[Ir])n1Cn1c(C)cc(C)n1->[Ir],ligand2526-0
352,Cc1cc(C)c(N(->[Ir])=C(c2ccccc2)c2ccccn2->[Ir])c(C)c1,ligand2542-0
353,[Ir]<-n1c(CCS(->[Ir])CCc2nc3ccccc3s2)sc2ccccc21,ligand2543-0
354,CC(C)P(->[Ir])(CN(C)CP(->[Ir])(C(C)C)C(C)C)C(C)C,ligand2552-0
355,O=C(NN(->[Ir])=Cc1ccccn1->[Ir])c1ccccc1,ligand2559-0
356,[Ir]<-P1(c2ccccc2)CN(Cc2ccccc2)CP(->[Ir])(c2ccccc2)CN(Cc2ccccc2)C1,ligand2569-0
357,C[As](C)(->[Ir])c1ccccc1[As](C)(C)->[Ir],ligand2575-0
358,CN(C)C(N(C)C)=N(->[Ir])c1ccccc1-c1ccccc1N(->[Ir])=C(N(C)C)N(C)C,ligand2579-0
359,Cc1cc(C)n(C(n2c(C)cc(C)n2->[Ir])n2c(C)cc(C)n2->[Ir])n1,ligand2585-0
360,CCOC(=O)Nc1ccc(-c2ccc(C(=O)OCC)cn2->[Ir])n(->[Ir])c1,ligand2588-0
361,[Ir]<-P(CCCCP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand2599-0
362,CC(C(C)=N(->[Ir])c1c(C)cccc1C)=N(->[Ir])c1c(C)cccc1C,ligand2612-0
363,Brc1ccc(N(->[Ir])=Cc2ccccn2->[Ir])cc1,ligand2613-0
364,CC(=NN(->[Ir])=C(C)c1ccccn1->[Ir])c1ccccn1,ligand2615-0
365,CN(->[Ir])(CCN(C)(->[Ir])Cc1c2ccccc2cc2ccccc12)Cc1c2ccccc2cc2ccccc12,ligand2622-0
366,[Ir]<-P1(Cc2ccccc2-c2ccccc2CP2(->[Ir])C3CCCC2CCC3)C2CCCC1CCC2,ligand2625-0
367,Cc1cc(-c2ccc(N(->[Ir])=Cc3ccccn3->[Ir])c(C)c2)ccc1N,ligand2639-0
368,CN(C)(->[Ir])CCN(C)(->[Ir])Cc1ccccc1,ligand2642-0
369,[Ir]<-n1ccccc1N(c1ccccc1)c1ccccn1->[Ir],ligand2652-0
370,CN(C)C(N(C)C)=N(->[Ir])CCN(C)(C)->[Ir],ligand2659-0
371,CC1=C(C)C2C(C(=O->[Ir])N(C)C)CC1P2(->[Ir])c1ccccc1,ligand2660-0
372,[Ir]<-n1c(CCc2sc3ccccc3n2->[Ir])sc2ccccc21,ligand2675-0
373,[Be]=[C](C)Nc1c2nc[nH]c2ncn1->[Ir],ligand2678-0
374,[Ir]<-S=C1C(=S->[Ir])N(Cc2ccccc2)CCN1Cc1ccccc1,ligand2682-0
375,[Ir]<-S1CSCS(->[Ir])C1,ligand2699-0
376,Brc1ccn(->[Ir])c(-c2cc(Br)ccn2->[Ir])c1,ligand2703-0
377,[Ir]<-S1CC23CC=CCC2(C1)CS(->[Ir])C3,ligand2705-0
378,CC1=N(->[Ir])CCCN(C)CCCN(->[Ir])C(C)(C)C1,ligand2707-0
379,[Be]=[C]1N(CN2C=CN(C(C)(C)C)[C]2=[Be])C=CN1C(C)(C)C,ligand2718-0
380,COC(CC(c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1)=O->[Ir],ligand2726-0
381,CN(C)N(->[Ir])=P(CP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand2727-0
382,CC(c1ccc(O)cc1O)=N(->[Ir])NC(N)=S->[Ir],ligand2728-0
383,CN(C)C(=NC(N(C)C)=N(->[Ir])C(=NC(=O->[Ir])N(C)C)N(C)C)N(C)C,ligand2731-0
384,[Be]=[C]1N(CC)N=CN1N1C=NN(CC)[C]1=[Be],ligand2743-0
385,COc1cccc2c1C(=O)c1cccn(->[Ir])c1C2=O->[Ir],ligand2749-0
386,CC(=N->[Ir])n1cccn1->[Ir],ligand2765-0
387,CC(C)(C)N1Cc2cccc(n2->[Ir])CN(C(C)(C)C)Cc2cccc(n2->[Ir])C1,ligand2768-0
388,[Ir]<-n1cccc2cccc(P(->[Ir])(c3ccccc3)c3ccccc3)c21,ligand2772-0
389,[Ir]<-O=C(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccn1->[Ir],ligand2787-0
390,[Be]=[C]1N(c2ccccn2->[Ir])C=CN1C(C)C,ligand2801-0
391,CC(C)N(P(C)(->[Ir])c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand2805-0
392,[Ir]<-[As](CC[As](->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand2815-0
393,CN(CCOP(->[Ir])(c1ccccc1)c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand2824-0
394,[Ir]<-N#CC=CC=CC#N->[Ir],ligand2832-0
395,[Ir]<-N(=Cc1ccccn1)Nc1ccccn1->[Ir],ligand2834-0
396,CN1CCN(->[Ir])(CCP(->[Ir])(c2ccccc2)c2ccccc2)CC1,ligand2843-0
397,Cc1n[nH]c(=S->[Ir])n1N->[Ir],ligand2848-0
398,[Ir]<-S=P(CP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand2854-0
399,CN(N->[Ir])c1ccccn1->[Ir],ligand2872-0
400,CCCCCCC(c1n(C)ccn1->[Ir])c1n(C)ccn1->[Ir],ligand2875-0
401,C#Cc1ccc(-c2ccccn2->[Ir])n(->[Ir])c1,ligand2885-0
402,Cc1ccc(N(->[Ir])=Cc2cccc(C)n2->[Ir])cc1,ligand2889-0
403,CCN1C(=S)N(CC)C(=S->[Ir])C1=S->[Ir],ligand2890-0
404,CC(C)N(->[Ir])=Cc1ccccn1->[Ir],ligand2899-0
405,[Ir]<-n1cccn1CCP(->[Ir])(c1ccccc1)c1ccccc1,ligand2903-0
406,[Ir]<-n1ccccc1-c1[nH]c2ccccc2n1->[Ir],ligand2904-0
407,[Be]=[C]1N(CCC)C=C(c2ccccc2)N1C1CCCCC1N->[Ir],ligand2912-0
408,CC(C)(C1=N(->[Ir])C(c2ccccc2)CO1)C1=N(->[Ir])C(c2ccccc2)CO1,ligand2913-0
409,[Ir]<-NC1CCCCC1N->[Ir],ligand2916-0
410,[Ir]<-OCCc1ccccn1->[Ir],ligand2927-0
411,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(N(->[Ir])=Cc3ccccn3->[Ir])cc2)cc1,ligand2928-0
412,[Ir]<-n1cccc2cccc(CP(->[Ir])(c3ccccc3)c3ccccc3)c21,ligand2937-0
413,[Ir]<-P(NC1CCCCC1NP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand2939-0
414,CC1(C)OC(CP(->[Ir])(c2ccccc2)c2ccccc2)C(CP(->[Ir])(c2ccccc2)c2ccccc2)O1,ligand2941-0
415,[Ir]<-n1cccnc1-c1ccn(-c2ccccn2)n1->[Ir],ligand2951-0
416,Oc1ccccc1-c1n2ccccc2c(-c2ccccn2->[Ir])n1->[Ir],ligand2965-0
417,C[Si](C)(C)C#Cc1ccc(-c2ccccn2->[Ir])n(->[Ir])c1,ligand2966-0
418,CC(C)(c1ccccn1->[Ir])c1ccccn1->[Ir],ligand2968-0
419,COC(=O)C12CN(C)CC(C(=O)OC)(C1=O)C(c1ccccn1->[Ir])N(C)C2c1ccccn1->[Ir],ligand2974-0
420,[Ir]<-P(c1ccccc1)(c1ccccc1)c1nccn1Cn1ccnc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand2986-0
421,[Be]=[C]1N(Cc2ccccc2)c2ccccc2N1C(CC)c1ccccc1C(CC)N1[C](=[Be])N(Cc2ccccc2)c2ccccc21,ligand2989-0
422,Cc1cc(C)n(->[Ir])n1CCP(->[Ir])(c1ccccc1)c1ccccc1,ligand2995-0
423,CC(C)(C)c1cc(C(C)(C)C)n(->[Ir])n1Cc1cccc(COc2ccccc2)n1->[Ir],ligand2996-0
424,CC1(C)OC2OC3COB(c4cccc(N(->[Ir])=Cc5ccccn5->[Ir])c4)OC3C2O1,ligand3005-0
425,CC1(C)OP(->[Ir])(OC(C)(C)C(C)(C)OP2(->[Ir])OC(C)(C)C(C)(C)O2)OC1(C)C,ligand3008-0
426,CC(c1ccccc1)N(->[Ir])=C(c1ccccc1)c1ccccn1->[Ir],ligand3016-0
427,[Ir]<-n1ccccc1-c1oc2ccccc2n1->[Ir],ligand3019-0
428,[Be]=[C]1N(Cc2ccccc2)C=CN1c1ccccc1-n1c(C)cc(C)n1->[Ir],ligand3029-0
429,[Ir]<-n1cccnc1-c1ncccn1->[Ir],ligand3035-0
430,[Ir]<-S=c1[nH]cccn1->[Ir],ligand3036-0
431,Cc1cccc(CS(C)->[Ir])n1->[Ir],ligand3049-0
432,CC(C)[P+](C(=S->[Ir])[S-]->[Ir])(C(C)C)C(C)C,ligand3060-0
433,CP1(C)=NP(C)(C)=N(->[Ir])P(C)(C)=NP(C)(C)=N1->[Ir],ligand3096-0
434,CN(CP(->[Ir])(C1CCCCC1)C1CCCCC1)CP(->[Ir])(C1CCCCC1)C1CCCCC1,ligand3101-0
435,Oc1cccc(CP(->[Ir])(c2ccccc2)c2ccccc2)c1O->[Ir],ligand3106-0
436,Cn1ccn(->[Ir])c1N=N(->[Ir])c1ccccc1,ligand3127-0
437,CS(->[Ir])c1ccc2ccccc2c1-c1c(P(->[Ir])(c2ccccc2)c2ccccc2)ccc2ccccc12,ligand3134-0
438,CC(C)(C)P(->[Ir])(Cc1ccccc1CP(->[Ir])(C(C)(C)C)C(C)(C)C)C(C)(C)C,ligand3145-0
439,Cc1cc(Cl)c2ccc3c(Cl)cc(C)n(->[Ir])c3c2n1->[Ir],ligand3149-0
440,[Ir]<-S1CCCS(->[Ir])CCC1,ligand3153-0
441,CSc1ccccc1N(->[Ir])=Cc1cccc(-c2ccc(F)cc2)n1->[Ir],ligand3182-0
442,CC1=C(C)C2C3(P(->[Ir])(c4ccccc4)c4ccccc4)CC(O)OC3C1P2(->[Ir])c1ccccc1,ligand3207-0
443,CC1(C)C2Cc3c(ccc(-c4ccc5c(n4->[Ir])CC4CC5C4(C)C)n3->[Ir])C1C2,ligand3211-0
444,[Ir]<-N1=Cc2ccccc2NCCN(->[Ir])=Cc2ccccc2NCC1,ligand3220-0
445,[Be]=[C]1N(CC)C=CN1CC1CCCN1(->[Ir])Cc1ccccc1,ligand3233-0
446,CSC1=C(S(C)->[Ir])c2n(c3ccccc3n2->[Ir])C1=O,ligand3236-0
447,CC1COC(c2ccc3ccccc3c2-c2c(P(->[Ir])(c3ccccc3)c3ccccc3)ccc3ccccc23)=N1->[Ir],ligand3242-0
448,[Be]=[C]1N(CCCC)C=CN1CC(C)(CN1C=CN(CCCC)[C]1=[Be])c1ccccn1,ligand3243-0
449,[Be]=[C]1N(C)C=CN1CP(->[Ir])(c1ccccc1)c1ccccc1,ligand3270-0
450,Cc1ccc(-n2c(-c3ccccc3)nn(->[Ir])c2-c2ncccn2->[Ir])cc1,ligand3272-0
451,CCCN(->[Ir])CC(c1ccccc1)P(c1ccccc1)(c1ccccc1)=N(->[Ir])c1ccc(Br)cc1,ligand3274-0
452,[Be]=[C]1N(CC)c2ccccc2N1CN1[C](=[Be])N(CC)c2ccccc21,ligand3277-0
453,[Ir]<-N1CCOCCN(->[Ir])CCSCC1,ligand3278-0
454,[Ir]<-N1(c2ccccc2P(->[Ir])(c2ccccc2)c2ccccc2)CCCCC1,ligand3282-0
455,[Ir]<-N(=Cc1ccccc1)c1ccccn1->[Ir],ligand3286-0
456,[Ir]<-n1ccccc1NP(->[Ir])(c1ccccc1)c1ccccc1,ligand3288-0
457,CC1(C)OC(C2=N(->[Ir])CCO2)C(c2ccccc2P(->[Ir])(c2ccccc2)c2ccccc2)O1,ligand3292-0
458,CC(C)N1CCN(C(C)C)C(=S->[Ir])C1=S->[Ir],ligand3298-0
459,Cc1cccc(C)c1N(->[Ir])=C1C(=N(->[Ir])c2ccccc2)C2(C)CCC1C2(C)C,ligand3344-0
460,CCOC(=O->[Ir])c1cccc(C(=O)OC)n1->[Ir],ligand3353-0
461,CC(C)N(CP1(->[Ir])C(C)CCC1C)CP1(->[Ir])C(C)CCC1C,ligand3368-0
462,COc1ccc(N(->[Ir])=Cc2ccc3ccccc3n2->[Ir])cc1,ligand3374-0
463,Cc1ccc2[nH]c(-c3ccccc3P(->[Ir])(c3ccccc3)c3ccccc3)p(->[Ir])c2c1,ligand3375-0
464,COC(c1nccn1C)(c1n(C)ccn1->[Ir])c1n(C)ccn1->[Ir],ligand3394-0
465,Cc1cc(C)n(->[Ir])n1C1=N(->[Ir])CCCS1,ligand3402-0
466,CC(c1ccccn1->[Ir])=N(->[Ir])NC(=O)c1ccccc1,ligand3407-0
467,O=c1[nH]c2ccc(N(->[Ir])=Cc3ccccn3->[Ir])cc2c2[nH]c3ccccc3c12,ligand3409-0
468,[Ir]<-S=C(Nc1ccccc1)Nc1ccccn1->[Ir],ligand3443-0
469,C[Se](->[Ir])CC1(C[Se](C)->[Ir])CC1,ligand3457-0
470,[Ir]<-P(OCCCOP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand3479-0
471,CO[Si](CCCN(->[Ir])CCN->[Ir])(OC)OC,ligand3480-0
472,[Be]=[C](Nc1cc(C)c(C)cc1N->[Ir])NC1CCCCC1,ligand3482-0
473,CC(C)(CN(->[Ir])=C1CC2CCC1(C)C2(C)C)CN(->[Ir])=C1CC2CCC1(C)C2(C)C,ligand3486-0
474,FC(F)(F)c1cc(C(F)(F)F)cc(P(->[Ir])(CCCP(->[Ir])(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,ligand3499-0
475,[Ir]<-n1c(C=Cc2[nH]c3ccccc3n2->[Ir])[nH]c2ccccc21,ligand3513-0
476,[Be]=[C]1[C]N1CCN->[Ir],ligand3514-0
477,[Ir]<-P(c1ccccc1)(c1ccccc1)N(c1ccccc1)N(c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand3517-0
478,CC(C(C)C(C)=N(->[Ir])c1c(C)cccc1C)=N(->[Ir])c1c(C)cccc1C,ligand3525-0
479,COc1ccc2ccc3cccn(->[Ir])c3c2n1->[Ir],ligand3540-0
480,O=C(NN=C1C(=O)c2cccn(->[Ir])c2-c2c1cccn2->[Ir])c1ccccc1,ligand3541-0
481,Cn1ccn(->[Ir])c1CNCc1n(C)ccn1->[Ir],ligand3545-0
482,Cn1c(-c2ccccn2->[Ir])n(->[Ir])c2ccccc21,ligand3568-0
483,Nc1scc(-c2csc(N)n2->[Ir])n1->[Ir],ligand3569-0
484,CC(C)(C)P(->[Ir])(CCP(->[Ir])(C(C)(C)C)C(C)(C)C)Cc1ccccc1,ligand3570-0
485,CC(C)(C)P(C)(->[Ir])CP(C)(->[Ir])C(C)(C)C,ligand3574-0
486,Cc1cccc(-c2ccccn2->[Ir])n1->[Ir],ligand3580-0
487,Cc1cccc(P(->[Ir])(c2ccccc2)c2ccccc2)n1->[Ir],ligand3592-0
488,[Ir]<-P(c1ccccc1)(c1ccccc1)c1cccc2cccc(P(->[Ir])(c3ccccc3)c3ccccc3)c12,ligand3599-0
489,CCCCN(C)(->[Ir])CCN(C)(C)->[Ir],ligand3612-0
490,[Ir]<-n1cccn1C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)n1cccn1->[Ir],ligand3614-0
491,[Be]=[C](OC)c1ccccc1Cl->[Ir],ligand3616-0
492,COC(=O)c1cccc(C(C)=N(->[Ir])c2c(F)cccc2F)n1->[Ir],ligand3633-0
493,CN(C)(->[Ir])CCCN->[Ir],ligand3638-0
494,CC1(C)COC(C2=N(->[Ir])C(C)(C)CO2)=N1->[Ir],ligand3646-0
495,O=C1CC(=O)C(P(->[Ir])(c2ccccc2)c2ccccc2)=C1P(->[Ir])(c1ccccc1)c1ccccc1,ligand3658-0
496,CC1(C)c2cccc(P(->[Ir])(C(C)(C)C)C(C)(C)C)c2Oc2c1cccc2P(->[Ir])(C(C)(C)C)C(C)(C)C,ligand3660-0
497,O=C(O)c1ccn(->[Ir])c(-c2cc(C(=O)O)ccn2->[Ir])c1,ligand3667-0
498,CC(c1ccccc1)N(P(->[Ir])(c1ccccc1)c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand3668-0
499,CC(C(C)=N(->[Ir])c1c(C)cc(C)cc1C)=N(->[Ir])c1c(C)cc(C)cc1C,ligand3677-0
500,CC(=Nc1c(C)cccc1C)c1cccc(C(C)=N(->[Ir])c2c(C)cccc2C)n1->[Ir],ligand3678-0
501,CCc1cccc(CC)c1N(->[Ir])=Cc1ccc2ccccc2n1->[Ir],ligand3698-0
502,NCCN(->[Ir])(CCN)CCN->[Ir],ligand3711-0
503,Oc1ccc(N(->[Ir])=Cc2ccccn2->[Ir])cc1,ligand3712-0
504,CCN(->[Ir])(CC)CCN->[Ir],ligand3717-0
505,[Ir]<-[O-]c1[o+]nn(-c2ccccc2)c1-c1ccccn1->[Ir],ligand3729-0
506,CCN1(->[Ir])CCCC1CN->[Ir],ligand3743-0
507,[Ir]<-n1c(-c2ccc3ccccc3n2->[Ir])ccc2ccccc21,ligand3757-0
508,Brc1cn(->[Ir])c(-n2cccn2->[Ir])cn1,ligand3769-0
509,CN(CP(->[Ir])(C(C)(C)C)C(C)(C)C)c1ccccn1->[Ir],ligand3771-0
510,CC(=N->[Ir])ON->[Ir],ligand3785-0
511,[Ir]<-Nc1cccc2cccn(->[Ir])c12,ligand3787-0
512,Cc1c(C)n(C)c(=N(->[Ir])CCN(->[Ir])=c2n(C)c(C)c(C)n2C)n1C,ligand3791-0
